From:	IO::"memilham@CRDEC-VAX4.ARPA" 16-JUN-1988 12:50
To:	HAL::DALTON
Subj:	Optical Constants: Biotite

Received: from CRDEC-VAX4.ARPA by ames-io.ARPA with INTERNET ;
          Thu, 16 Jun 88 12:48:00 PDT
Date:     Thu, 16 Jun 88 15:41:49 EDT
From:     "Merrill E. Milham" <memilham@CRDEC-VAX4.ARPA>
To:       dalton%hal@AMES-IO.ARPA
Subject:  Optical Constants: Biotite
Message-ID:  <8806161541.aa19852@CRDEC-VAX4.CRDEC-VAX4.ARPA>
 
BIOTITE E // B-axis       M.R.QUERRY
       wl      wn      n-Dn    k-Dk     n       k      n+Dn    k+Dk
     3.1008  3225.0  1.5504  0.0099  1.5891  0.0108  1.7735  0.0152 BIOTITE B
     3.1250  3200.0  1.5487  0.0111  1.5872  0.0120  1.7709  0.0169 BIOTITE B
     3.1496  3175.0  1.5468  0.0089  1.5852  0.0097  1.7680  0.0136 BIOTITE B
     3.1746  3150.0  1.5470  0.0087  1.5854  0.0094  1.7683  0.0132 BIOTITE B
     3.2000  3125.0  1.5478  0.0106  1.5863  0.0115  1.7696  0.0162 BIOTITE B
     3.2258  3100.0  1.5476  0.0089  1.5861  0.0097  1.7693  0.0137 BIOTITE B
     3.2520  3075.0  1.5458  0.0109  1.5841  0.0118  1.7664  0.0166 BIOTITE B
     3.2787  3050.0  1.5462  0.0086  1.5845  0.0094  1.7671  0.0132 BIOTITE B
     3.3058  3025.0  1.5456  0.0086  1.5838  0.0094  1.7661  0.0132 BIOTITE B
     3.3333  3000.0  1.5414  0.0094  1.5793  0.0103  1.7598  0.0144 BIOTITE B
     3.3613  2975.0  1.5429  0.0104  1.5809  0.0113  1.7620  0.0159 BIOTITE B
     3.3898  2950.0  1.5425  0.0094  1.5805  0.0102  1.7614  0.0143 BIOTITE B
     3.4188  2925.0  1.5443  0.0100  1.5825  0.0109  1.7642  0.0153 BIOTITE B
     3.4483  2900.0  1.5415  0.0085  1.5795  0.0092  1.7600  0.0129 BIOTITE B
     3.4783  2875.0  1.5405  0.0103  1.5784  0.0112  1.7584  0.0158 BIOTITE B
     3.5088  2850.0  1.5422  0.0087  1.5802  0.0094  1.7611  0.0133 BIOTITE B
     3.5398  2825.0  1.5413  0.0076  1.5792  0.0082  1.7596  0.0115 BIOTITE B
     3.5714  2800.0  1.5391  0.0083  1.5769  0.0090  1.7563  0.0126 BIOTITE B
     3.6036  2775.0  1.5379  0.0078  1.5755  0.0085  1.7544  0.0119 BIOTITE B
     3.6364  2750.0  1.5368  0.0106  1.5743  0.0115  1.7528  0.0161 BIOTITE B
     3.6697  2725.0  1.5356  0.0093  1.5730  0.0101  1.7509  0.0141 BIOTITE B
     3.7037  2700.0  1.5342  0.0089  1.5715  0.0097  1.7488  0.0136 BIOTITE B
     3.7383  2675.0  1.5347  0.0091  1.5720  0.0099  1.7495  0.0139 BIOTITE B
     3.7736  2650.0  1.5328  0.0096  1.5699  0.0104  1.7466  0.0146 BIOTITE B
     3.8095  2625.0  1.5339  0.0099  1.5712  0.0107  1.7484  0.0150 BIOTITE B
     3.8462  2600.0  1.5322  0.0091  1.5694  0.0099  1.7458  0.0139 BIOTITE B
     3.8835  2575.0  1.5302  0.0098  1.5671  0.0106  1.7427  0.0148 BIOTITE B
     3.9216  2550.0  1.5296  0.0082  1.5665  0.0089  1.7417  0.0124 BIOTITE B
     3.9604  2525.0  1.5263  0.0104  1.5630  0.0113  1.7369  0.0158 BIOTITE B
     4.0000  2500.0  1.5274  0.0092  1.5641  0.0100  1.7385  0.0139 BIOTITE B
     4.0404  2475.0  1.5263  0.0087  1.5630  0.0094  1.7369  0.0132 BIOTITE B
     4.0816  2450.0  1.5240  0.0092  1.5604  0.0099  1.7333  0.0139 BIOTITE B
     4.1237  2425.0  1.5237  0.0097  1.5601  0.0106  1.7329  0.0147 BIOTITE B
     4.1667  2400.0  1.5212  0.0098  1.5574  0.0106  1.7291  0.0149 BIOTITE B
     4.2105  2375.0  1.5200  0.0089  1.5561  0.0096  1.7273  0.0135 BIOTITE B
     4.2553  2350.0  1.5193  0.0112  1.5553  0.0121  1.7262  0.0169 BIOTITE B
     4.3011  2325.0  1.5190  0.0117  1.5550  0.0127  1.7257  0.0178 BIOTITE B
     4.3478  2300.0  1.5163  0.0115  1.5520  0.0124  1.7216  0.0173 BIOTITE B
     4.3956  2275.0  1.5156  0.0115  1.5513  0.0125  1.7206  0.0174 BIOTITE B
     4.4444  2250.0  1.5146  0.0105  1.5502  0.0114  1.7190  0.0159 BIOTITE B
     4.4944  2225.0  1.5123  0.0118  1.5477  0.0128  1.7156  0.0179 BIOTITE B
     4.5455  2200.0  1.5113  0.0107  1.5467  0.0116  1.7141  0.0162 BIOTITE B
     4.5977  2175.0  1.5094  0.0120  1.5446  0.0130  1.7112  0.0181 BIOTITE B
     4.6512  2150.0  1.5071  0.0134  1.5421  0.0145  1.7078  0.0202 BIOTITE B
     4.7059  2125.0  1.5048  0.0121  1.5396  0.0132  1.7043  0.0183 BIOTITE B
     4.7619  2100.0  1.5037  0.0140  1.5384  0.0152  1.7026  0.0212 BIOTITE B
     4.8193  2075.0  1.5014  0.0129  1.5359  0.0139  1.6991  0.0194 BIOTITE B
     4.8780  2050.0  1.4993  0.0142  1.5337  0.0154  1.6960  0.0214 BIOTITE B
     4.9383  2025.0  1.4965  0.0148  1.5306  0.0160  1.6917  0.0222 BIOTITE B
     5.0000  2000.0  1.4946  0.0168  1.5286  0.0182  1.6889  0.0252 BIOTITE B
     5.0251  1990.0  1.4950  0.0157  1.5289  0.0171  1.6895  0.0237 BIOTITE B
     5.0505  1980.0  1.4938  0.0154  1.5277  0.0166  1.6877  0.0231 BIOTITE B
     5.0761  1970.0  1.4938  0.0147  1.5276  0.0159  1.6877  0.0221 BIOTITE B
     5.1020  1960.0  1.4908  0.0132  1.5244  0.0143  1.6831  0.0198 BIOTITE B
     5.1282  1950.0  1.4891  0.0159  1.5225  0.0172  1.6806  0.0239 BIOTITE B
     5.1546  1940.0  1.4898  0.0151  1.5233  0.0163  1.6817  0.0226 BIOTITE B
     5.1813  1930.0  1.4882  0.0148  1.5216  0.0161  1.6793  0.0223 BIOTITE B
     5.2083  1920.0  1.4878  0.0150  1.5212  0.0163  1.6787  0.0225 BIOTITE B
     5.2356  1910.0  1.4865  0.0136  1.5198  0.0147  1.6768  0.0203 BIOTITE B
     5.2632  1900.0  1.4836  0.0140  1.5167  0.0152  1.6725  0.0210 BIOTITE B
     5.2910  1890.0  1.4819  0.0144  1.5148  0.0156  1.6699  0.0215 BIOTITE B
     5.3191  1880.0  1.4812  0.0156  1.5140  0.0169  1.6688  0.0234 BIOTITE B
     5.3476  1870.0  1.4797  0.0148  1.5125  0.0160  1.6666  0.0221 BIOTITE B
     5.3763  1860.0  1.4774  0.0164  1.5099  0.0178  1.6631  0.0245 BIOTITE B
     5.4054  1850.0  1.4769  0.0164  1.5094  0.0178  1.6624  0.0245 BIOTITE B
     5.4348  1840.0  1.4751  0.0163  1.5075  0.0176  1.6597  0.0243 BIOTITE B
     5.4645  1830.0  1.4736  0.0167  1.5058  0.0181  1.6575  0.0249 BIOTITE B
     5.4945  1820.0  1.4719  0.0175  1.5039  0.0189  1.6549  0.0261 BIOTITE B
     5.5249  1810.0  1.4701  0.0182  1.5020  0.0197  1.6522  0.0271 BIOTITE B
     5.5556  1800.0  1.4694  0.0198  1.5012  0.0214  1.6511  0.0295 BIOTITE B
     5.5866  1790.0  1.4693  0.0178  1.5011  0.0192  1.6510  0.0265 BIOTITE B
     5.6180  1780.0  1.4648  0.0175  1.4962  0.0189  1.6443  0.0261 BIOTITE B
     5.6497  1770.0  1.4621  0.0209  1.4933  0.0226  1.6402  0.0311 BIOTITE B
     5.6818  1760.0  1.4624  0.0224  1.4937  0.0243  1.6407  0.0334 BIOTITE B
     5.7143  1750.0  1.4619  0.0235  1.4932  0.0254  1.6400  0.0349 BIOTITE B
     5.7471  1740.0  1.4623  0.0230  1.4936  0.0249  1.6406  0.0342 BIOTITE B
     5.7803  1730.0  1.4609  0.0226  1.4921  0.0245  1.6385  0.0337 BIOTITE B
     5.8140  1720.0  1.4595  0.0217  1.4906  0.0235  1.6364  0.0323 BIOTITE B
     5.8480  1710.0  1.4563  0.0216  1.4871  0.0234  1.6317  0.0321 BIOTITE B
     5.8824  1700.0  1.4544  0.0222  1.4850  0.0240  1.6288  0.0330 BIOTITE B
     5.9172  1690.0  1.4520  0.0241  1.4824  0.0261  1.6252  0.0357 BIOTITE B
     5.9524  1680.0  1.4525  0.0252  1.4830  0.0272  1.6260  0.0374 BIOTITE B
     5.9880  1670.0  1.4505  0.0240  1.4808  0.0259  1.6231  0.0355 BIOTITE B
     6.0241  1660.0  1.4482  0.0252  1.4783  0.0273  1.6196  0.0374 BIOTITE B
     6.0606  1650.0  1.4486  0.0251  1.4788  0.0271  1.6203  0.0372 BIOTITE B
     6.0976  1640.0  1.4457  0.0238  1.4756  0.0257  1.6159  0.0352 BIOTITE B
     6.1350  1630.0  1.4436  0.0256  1.4734  0.0277  1.6128  0.0379 BIOTITE B
     6.1728  1620.0  1.4435  0.0242  1.4733  0.0261  1.6127  0.0357 BIOTITE B
     6.2112  1610.0  1.4400  0.0222  1.4694  0.0239  1.6074  0.0327 BIOTITE B
     6.2500  1600.0  1.4356  0.0235  1.4647  0.0254  1.6010  0.0347 BIOTITE B
     6.2893  1590.0  1.4352  0.0247  1.4643  0.0267  1.6004  0.0365 BIOTITE B
     6.3291  1580.0  1.4335  0.0229  1.4625  0.0247  1.5980  0.0337 BIOTITE B
     6.3694  1570.0  1.4304  0.0220  1.4591  0.0237  1.5933  0.0324 BIOTITE B
     6.4103  1560.0  1.4258  0.0208  1.4542  0.0224  1.5866  0.0305 BIOTITE B
     6.4516  1550.0  1.4208  0.0221  1.4487  0.0239  1.5792  0.0325 BIOTITE B
     6.4935  1540.0  1.4179  0.0236  1.4456  0.0255  1.5749  0.0347 BIOTITE B
     6.5359  1530.0  1.4157  0.0232  1.4432  0.0250  1.5717  0.0340 BIOTITE B
     6.5789  1520.0  1.4113  0.0235  1.4386  0.0253  1.5654  0.0344 BIOTITE B
     6.6225  1510.0  1.4074  0.0226  1.4343  0.0243  1.5596  0.0330 BIOTITE B
     6.6667  1500.0  1.4017  0.0255  1.4281  0.0275  1.5513  0.0372 BIOTITE B
     6.6845  1496.0  1.4013  0.0265  1.4277  0.0285  1.5507  0.0386 BIOTITE B
     6.7024  1492.0  1.4001  0.0266  1.4264  0.0286  1.5489  0.0387 BIOTITE B
     6.7204  1488.0  1.3991  0.0270  1.4253  0.0291  1.5474  0.0393 BIOTITE B
     6.7385  1484.0  1.3981  0.0269  1.4243  0.0290  1.5460  0.0393 BIOTITE B
     6.7568  1480.0  1.3966  0.0271  1.4227  0.0292  1.5439  0.0394 BIOTITE B
     6.7751  1476.0  1.3957  0.0268  1.4217  0.0289  1.5425  0.0390 BIOTITE B
     6.7935  1472.0  1.3943  0.0261  1.4202  0.0281  1.5405  0.0379 BIOTITE B
     6.8120  1468.0  1.3912  0.0260  1.4168  0.0280  1.5359  0.0378 BIOTITE B
     6.8306  1464.0  1.3891  0.0272  1.4146  0.0293  1.5330  0.0395 BIOTITE B
     6.8493  1460.0  1.3882  0.0276  1.4136  0.0297  1.5316  0.0400 BIOTITE B
     6.8681  1456.0  1.3868  0.0274  1.4121  0.0295  1.5296  0.0398 BIOTITE B
     6.8871  1452.0  1.3851  0.0266  1.4102  0.0286  1.5271  0.0386 BIOTITE B
     6.9061  1448.0  1.3821  0.0264  1.4070  0.0285  1.5227  0.0383 BIOTITE B
     6.9252  1444.0  1.3790  0.0275  1.4037  0.0296  1.5183  0.0398 BIOTITE B
     6.9444  1440.0  1.3768  0.0291  1.4014  0.0313  1.5151  0.0421 BIOTITE B
     6.9638  1436.0  1.3758  0.0300  1.4002  0.0322  1.5136  0.0434 BIOTITE B
     6.9832  1432.0  1.3742  0.0301  1.3986  0.0324  1.5113  0.0435 BIOTITE B
     7.0028  1428.0  1.3720  0.0306  1.3962  0.0329  1.5081  0.0442 BIOTITE B
     7.0225  1424.0  1.3705  0.0314  1.3945  0.0338  1.5059  0.0453 BIOTITE B
     7.0423  1420.0  1.3685  0.0322  1.3924  0.0347  1.5030  0.0465 BIOTITE B
     7.0621  1416.0  1.3676  0.0328  1.3915  0.0353  1.5017  0.0474 BIOTITE B
     7.0822  1412.0  1.3667  0.0326  1.3905  0.0351  1.5004  0.0470 BIOTITE B
     7.1023  1408.0  1.3651  0.0320  1.3887  0.0344  1.4980  0.0461 BIOTITE B
     7.1225  1404.0  1.3625  0.0319  1.3859  0.0343  1.4943  0.0460 BIOTITE B
     7.1429  1400.0  1.3613  0.0315  1.3846  0.0338  1.4925  0.0453 BIOTITE B
     7.1633  1396.0  1.3583  0.0307  1.3814  0.0330  1.4883  0.0441 BIOTITE B
     7.1839  1392.0  1.3552  0.0305  1.3781  0.0328  1.4839  0.0439 BIOTITE B
     7.2046  1388.0  1.3519  0.0308  1.3746  0.0331  1.4791  0.0442 BIOTITE B
     7.2254  1384.0  1.3488  0.0317  1.3712  0.0341  1.4746  0.0455 BIOTITE B
     7.2464  1380.0  1.3456  0.0329  1.3677  0.0353  1.4700  0.0471 BIOTITE B
     7.2674  1376.0  1.3437  0.0342  1.3657  0.0368  1.4672  0.0490 BIOTITE B
     7.2886  1372.0  1.3421  0.0345  1.3641  0.0371  1.4650  0.0495 BIOTITE B
     7.3099  1368.0  1.3397  0.0346  1.3614  0.0372  1.4615  0.0496 BIOTITE B
     7.3314  1364.0  1.3377  0.0343  1.3593  0.0369  1.4587  0.0491 BIOTITE B
     7.3529  1360.0  1.3346  0.0339  1.3560  0.0364  1.4543  0.0485 BIOTITE B
     7.3746  1356.0  1.3305  0.0343  1.3515  0.0368  1.4483  0.0489 BIOTITE B
     7.3964  1352.0  1.3272  0.0356  1.3480  0.0382  1.4436  0.0508 BIOTITE B
     7.4184  1348.0  1.3251  0.0364  1.3457  0.0391  1.4406  0.0519 BIOTITE B
     7.4405  1344.0  1.3217  0.0367  1.3421  0.0394  1.4359  0.0522 BIOTITE B
     7.4627  1340.0  1.3187  0.0372  1.3389  0.0399  1.4316  0.0529 BIOTITE B
     7.4850  1336.0  1.3155  0.0377  1.3355  0.0404  1.4270  0.0535 BIOTITE B
     7.5075  1332.0  1.3118  0.0388  1.3315  0.0416  1.4218  0.0550 BIOTITE B
     7.5301  1328.0  1.3091  0.0399  1.3285  0.0427  1.4178  0.0565 BIOTITE B
     7.5529  1324.0  1.3067  0.0401  1.3260  0.0430  1.4144  0.0568 BIOTITE B
     7.5758  1320.0  1.3030  0.0400  1.3221  0.0429  1.4093  0.0566 BIOTITE B
     7.5988  1316.0  1.2990  0.0406  1.3178  0.0435  1.4036  0.0574 BIOTITE B
     7.6220  1312.0  1.2958  0.0412  1.3143  0.0442  1.3991  0.0582 BIOTITE B
     7.6453  1308.0  1.2915  0.0417  1.3097  0.0447  1.3929  0.0589 BIOTITE B
     7.6687  1304.0  1.2872  0.0425  1.3051  0.0455  1.3869  0.0598 BIOTITE B
     7.6923  1300.0  1.2830  0.0438  1.3006  0.0469  1.3810  0.0616 BIOTITE B
     7.7160  1296.0  1.2790  0.0454  1.2964  0.0486  1.3754  0.0638 BIOTITE B
     7.7399  1292.0  1.2754  0.0471  1.2925  0.0504  1.3702  0.0660 BIOTITE B
     7.7640  1288.0  1.2732  0.0474  1.2901  0.0507  1.3672  0.0665 BIOTITE B
     7.7882  1284.0  1.2693  0.0465  1.2859  0.0498  1.3617  0.0652 BIOTITE B
     7.8125  1280.0  1.2633  0.0463  1.2795  0.0496  1.3533  0.0648 BIOTITE B
     7.8370  1276.0  1.2568  0.0481  1.2725  0.0514  1.3441  0.0670 BIOTITE B
     7.8616  1272.0  1.2518  0.0506  1.2672  0.0541  1.3371  0.0705 BIOTITE B
     7.8864  1268.0  1.2468  0.0534  1.2619  0.0571  1.3302  0.0743 BIOTITE B
     7.9114  1264.0  1.2437  0.0555  1.2585  0.0592  1.3258  0.0771 BIOTITE B
     7.9365  1260.0  1.2400  0.0565  1.2546  0.0603  1.3206  0.0784 BIOTITE B
     7.9618  1256.0  1.2358  0.0570  1.2501  0.0609  1.3147  0.0790 BIOTITE B
     7.9872  1252.0  1.2303  0.0577  1.2442  0.0616  1.3072  0.0799 BIOTITE B
     8.0128  1248.0  1.2249  0.0591  1.2385  0.0631  1.2997  0.0817 BIOTITE B
     8.0386  1244.0  1.2193  0.0613  1.2325  0.0654  1.2919  0.0845 BIOTITE B
     8.0645  1240.0  1.2150  0.0631  1.2278  0.0673  1.2858  0.0869 BIOTITE B
     8.0906  1236.0  1.2107  0.0639  1.2233  0.0682  1.2800  0.0879 BIOTITE B
     8.1169  1232.0  1.2059  0.0637  1.2182  0.0679  1.2734  0.0875 BIOTITE B
     8.1433  1228.0  1.1990  0.0637  1.2108  0.0679  1.2639  0.0873 BIOTITE B
     8.1699  1224.0  1.1918  0.0649  1.2031  0.0691  1.2540  0.0887 BIOTITE B
     8.1967  1220.0  1.1854  0.0665  1.1963  0.0708  1.2452  0.0908 BIOTITE B
     8.2237  1216.0  1.1791  0.0670  1.1896  0.0713  1.2366  0.0913 BIOTITE B
     8.2508  1212.0  1.1714  0.0671  1.1814  0.0714  1.2261  0.0913 BIOTITE B
     8.2781  1208.0  1.1624  0.0680  1.1718  0.0723  1.2139  0.0922 BIOTITE B
     8.3056  1204.0  1.1530  0.0705  1.1619  0.0749  1.2012  0.0952 BIOTITE B
     8.3333  1200.0  1.1452  0.0732  1.1535  0.0778  1.1905  0.0988 BIOTITE B
     8.3612  1196.0  1.1377  0.0749  1.1455  0.0795  1.1803  0.1007 BIOTITE B
     8.3893  1192.0  1.1302  0.0754  1.1376  0.0800  1.1702  0.1012 BIOTITE B
     8.4175  1188.0  1.1199  0.0746  1.1267  0.0792  1.1565  0.0998 BIOTITE B
     8.4459  1184.0  1.1072  0.0758  1.1131  0.0803  1.1394  0.1010 BIOTITE B
     8.4746  1180.0  1.0951  0.0784  1.1004  0.0831  1.1233  0.1042 BIOTITE B
     8.5034  1176.0  1.0823  0.0810  1.0868  0.0857  1.1063  0.1071 BIOTITE B
     8.5324  1172.0  1.0705  0.0840  1.0743  0.0889  1.0906  0.1108 BIOTITE B
     8.5616  1168.0  1.0576  0.0862  1.0606  0.0911  1.0735  0.1132 BIOTITE B
     8.5911  1164.0  1.0426  0.0879  1.0447  0.0929  1.0538  0.1150 BIOTITE B
     8.6207  1160.0  1.0266  0.0914  1.0278  0.0964  1.0328  0.1189 BIOTITE B
     8.6505  1156.0  1.0105  0.0948  1.0108  0.1000  1.0118  0.1228 BIOTITE B
     8.6806  1152.0  0.9935  0.0988  0.9929  0.1041  0.9898  0.1273 BIOTITE B
     8.7108  1148.0  0.9759  0.1030  0.9743  0.1084  0.9670  0.1320 BIOTITE B
     8.7413  1144.0  0.9565  0.1068  0.9538  0.1123  0.9420  0.1361 BIOTITE B
     8.7719  1140.0  0.9346  0.1114  0.9308  0.1170  0.9140  0.1410 BIOTITE B
     8.8028  1136.0  0.9102  0.1178  0.9052  0.1235  0.8831  0.1480 BIOTITE B
     8.8339  1132.0  0.8834  0.1269  0.8770  0.1329  0.8491  0.1582 BIOTITE B
     8.8652  1128.0  0.8551  0.1385  0.8473  0.1448  0.8134  0.1712 BIOTITE B
     8.8968  1124.0  0.8243  0.1531  0.8150  0.1598  0.7748  0.1875 BIOTITE B
     8.9286  1120.0  0.7919  0.1717  0.7811  0.1789  0.7342  0.2083 BIOTITE B
     8.9606  1116.0  0.7586  0.1944  0.7462  0.2021  0.6925  0.2334 BIOTITE B
     8.9928  1112.0  0.7251  0.2213  0.7110  0.2297  0.6505  0.2632 BIOTITE B
     9.0253  1108.0  0.6911  0.2523  0.6753  0.2614  0.6077  0.2970 BIOTITE B
     9.0580  1104.0  0.6570  0.2869  0.6395  0.2967  0.5646  0.3343 BIOTITE B
     9.0909  1100.0  0.6214  0.3266  0.6019  0.3371  0.5190  0.3766 BIOTITE B
     9.1241  1096.0  0.5851  0.3748  0.5635  0.3860  0.4717  0.4276 BIOTITE B
     9.1575  1092.0  0.5511  0.4327  0.5271  0.4449  0.4254  0.4890 BIOTITE B
     9.1912  1088.0  0.5235  0.5004  0.4970  0.5138  0.3845  0.5609 BIOTITE B
     9.2251  1084.0  0.5056  0.5744  0.4763  0.5893  0.3522  0.6403 BIOTITE B
     9.2593  1080.0  0.4988  0.6510  0.4667  0.6676  0.3304  0.7235 BIOTITE B
     9.2937  1076.0  0.5018  0.7257  0.4670  0.7444  0.3183  0.8061 BIOTITE B
     9.3284  1072.0  0.5126  0.7967  0.4751  0.8176  0.3138  0.8860 BIOTITE B
     9.3633  1068.0  0.5281  0.8628  0.4879  0.8862  0.3141  0.9618 BIOTITE B
     9.3985  1064.0  0.5459  0.9250  0.5031  0.9510  0.3166  1.0341 BIOTITE B
     9.4340  1060.0  0.5637  0.9840  0.5183  1.0125  0.3189  1.1031 BIOTITE B
     9.4697  1056.0  0.5802  1.0424  0.5320  1.0736  0.3188  1.1714 BIOTITE B
     9.5057  1052.0  0.5950  1.1026  0.5436  1.1363  0.3150  1.2411 BIOTITE B
     9.5420  1048.0  0.6089  1.1669  0.5539  1.2034  0.3078  1.3148 BIOTITE B
     9.5785  1044.0  0.6220  1.2368  0.5627  1.2762  0.2962  1.3942 BIOTITE B
     9.6154  1040.0  0.6353  1.3152  0.5709  1.3579  0.2799  1.4824 BIOTITE B
     9.6525  1036.0  0.6503  1.4052  0.5795  1.4518  0.2585  1.5830 BIOTITE B
     9.6899  1032.0  0.6706  1.5119  0.5917  1.5633  0.2326  1.7026 BIOTITE B
     9.7276  1028.0  0.7018  1.6396  0.6127  1.6978  0.2040  1.8481 BIOTITE B
     9.7656  1024.0  0.7554  1.7919  0.6534  1.8602  0.1792  2.0288 BIOTITE B
     9.8039  1020.0  0.8463  1.9676  0.7290  2.0516  0.1690  2.2538 BIOTITE B
     9.8425  1016.0  0.9959  2.1585  0.8623  2.2676  0.1925  2.5341 BIOTITE B
     9.8814  1012.0  1.2253  2.3364  1.0799  2.4839  0.2837  2.8707 BIOTITE B
     9.9206  1008.0  1.5396  2.4535  1.3975  2.6526  0.4893  3.2457 BIOTITE B
     9.9602  1004.0  1.9033  2.4548  1.7907  2.7079  0.8532  3.5978 BIOTITE B
    10.0000  1000.0  2.2430  2.3224  2.1854  2.6122  1.3716  3.8266 BIOTITE B
    10.0200   998.0  2.3807  2.2177  2.3548  2.5148  1.6622  3.8650 BIOTITE B
    10.0402   996.0  2.4907  2.0993  2.4955  2.3963  1.9506  3.8477 BIOTITE B
    10.0604   994.0  2.5741  1.9762  2.6065  2.2674  2.2211  3.7814 BIOTITE B
    10.0806   992.0  2.6339  1.8549  2.6900  2.1363  2.4627  3.6767 BIOTITE B
    10.1010   990.0  2.6740  1.7404  2.7495  2.0096  2.6687  3.5461 BIOTITE B
    10.1215   988.0  2.6992  1.6358  2.7901  1.8921  2.8382  3.4034 BIOTITE B
    10.1420   986.0  2.7147  1.5420  2.8179  1.7856  2.9765  3.2597 BIOTITE B
    10.1626   984.0  2.7246  1.4583  2.8376  1.6900  3.0906  3.1214 BIOTITE B
    10.1833   982.0  2.7321  1.3842  2.8531  1.6051  3.1867  2.9933 BIOTITE B
    10.2041   980.0  2.7394  1.3181  2.8675  1.5293  3.2718  2.8766 BIOTITE B
    10.2249   978.0  2.7487  1.2573  2.8834  1.4597  3.3532  2.7690 BIOTITE B
    10.2459   976.0  2.7610  1.1992  2.9025  1.3934  3.4364  2.6672 BIOTITE B
    10.2669   974.0  2.7762  1.1417  2.9246  1.3279  3.5234  2.5667 BIOTITE B
    10.2881   972.0  2.7932  1.0826  2.9487  1.2605  3.6145  2.4616 BIOTITE B
