From:	IO::"memilham@CRDEC-VAX4.ARPA" 15-JUN-1988 12:40
To:	HAL::DALTON
Subj:	Optical Constants: Asbury 260 Graphite

Received: from CRDEC-VAX4.ARPA by ames-io.ARPA with INTERNET ;
     1240.00  8.0645   4.466   3.230   0.209   0.196 0.55898 NKM260
     1250.00  8.0000   4.456   3.217   0.208   0.195 0.55779 NKM260
     1260.00  7.9365   4.441   3.207   0.207   0.194 0.55676 NKM260
     1270.00  7.8740   4.433   3.188   0.207   0.193 0.55529 NKM260
     1280.00  7.8125   4.430   3.185   0.206   0.193 0.55494 NKM260
     1290.00  7.7519   4.417   3.175   0.206   0.192 0.55398 NKM260
     1300.00  7.6923   4.409   3.165   0.205   0.191 0.55309 NKM260
     1310.00  7.6336   4.398   3.158   0.204   0.190 0.55237 NKM260
     1320.00  7.5758   4.388   3.149   0.204   0.190 0.55147 NKM260
     1330.00  7.5188   4.378   3.142   0.203   0.189 0.55076 NKM260
     1340.00  7.4627   4.372   3.131   0.203   0.188 0.54980 NKM260
     1350.00  7.4074   4.366   3.130   0.202   0.188 0.54957 NKM260
     1360.00  7.3529   4.352   3.123   0.202   0.187 0.54873 NKM260
     1370.00  7.2993   4.342   3.118   0.201   0.186 0.54816 NKM260
     1380.00  7.2464   4.332   3.109   0.201   0.185 0.54732 NKM260
     1390.00  7.1942   4.323   3.106   0.200   0.184 0.54684 NKM260
     1400.00  7.1429   4.309   3.100   0.199   0.184 0.54609 NKM260
     1410.00  7.0922   4.301   3.094   0.199   0.183 0.54547 NKM260
     1420.00  7.0423   4.288   3.088   0.198   0.182 0.54472 NKM260
     1430.00  6.9930   4.277   3.080   0.198   0.181 0.54387 NKM260
     1440.00  6.9444   4.268   3.074   0.197   0.180 0.54323 NKM260
     1450.00  6.8966   4.258   3.068   0.197   0.180 0.54256 NKM260
     1460.00  6.8493   4.247   3.062   0.196   0.179 0.54188 NKM260
     1470.00  6.8027   4.237   3.055   0.196   0.178 0.54112 NKM260
     1480.00  6.7568   4.228   3.051   0.195   0.177 0.54060 NKM260
     1490.00  6.7114   4.216   3.047   0.195   0.177 0.54005 NKM260
     1500.00  6.6667   4.205   3.040   0.194   0.176 0.53923 NKM260
     1510.00  6.6225   4.197   3.034   0.194   0.175 0.53860 NKM260
     1520.00  6.5789   4.187   3.030   0.193   0.174 0.53802 NKM260
     1530.00  6.5359   4.177   3.027   0.193   0.174 0.53761 NKM260
     1540.00  6.4935   4.163   3.020   0.192   0.173 0.53669 NKM260
     1550.00  6.4516   4.159   3.014   0.192   0.172 0.53612 NKM260
     1560.00  6.4103   4.148   3.013   0.191   0.172 0.53584 NKM260
     1570.00  6.3694   4.141   3.017   0.191   0.171 0.53599 NKM260
     1580.00  6.3291   4.120   3.026   0.191   0.170 0.53623 NKM260
     1590.00  6.2893   4.083   3.015   0.190   0.167 0.53458 NKM260
     1600.00  6.2500   4.067   2.982   0.188   0.166 0.53157 NKM260
     1610.00  6.2112   4.074   2.966   0.188   0.166 0.53046 NKM260
     1620.00  6.1728   4.073   2.965   0.187   0.166 0.53032 NKM260
     1630.00  6.1350   4.065   2.957   0.187   0.166 0.52952 NKM260
     1640.00  6.0976   4.059   2.957   0.187   0.165 0.52933 NKM260
     1650.00  6.0606   4.046   2.952   0.186   0.164 0.52863 NKM260
     1660.00  6.0241   4.040   2.946   0.186   0.164 0.52802 NKM260
     1670.00  5.9880   4.030   2.942   0.185   0.163 0.52744 NKM260
     1680.00  5.9524   4.026   2.937   0.185   0.163 0.52697 NKM260
     1690.00  5.9172   4.013   2.938   0.185   0.162 0.52675 NKM260
     1700.00  5.8824   4.002   2.929   0.184   0.161 0.52578 NKM260
     1710.00  5.8480   3.994   2.924   0.184   0.160 0.52518 NKM260
     1720.00  5.8140   3.986   2.922   0.183   0.160 0.52478 NKM260
     1730.00  5.7803   3.976   2.918   0.183   0.159 0.52428 NKM260
     1740.00  5.7471   3.967   2.915   0.183   0.159 0.52384 NKM260
     1750.00  5.7143   3.954   2.912   0.182   0.158 0.52324 NKM260
     1760.00  5.6818   3.945   2.903   0.182   0.157 0.52233 NKM260
     1770.00  5.6497   3.938   2.900   0.181   0.156 0.52191 NKM260
     1780.00  5.6180   3.929   2.895   0.181   0.156 0.52126 NKM260
     1790.00  5.5866   3.921   2.893   0.181   0.155 0.52094 NKM260
     1800.00  5.5556   3.910   2.891   0.180   0.154 0.52048 NKM260
     1810.00  5.5249   3.901   2.886   0.180   0.154 0.51982 NKM260
     1820.00  5.4945   3.891   2.884   0.179   0.153 0.51943 NKM260
     1830.00  5.4645   3.880   2.879   0.179   0.152 0.51879 NKM260
     1840.00  5.4348   3.870   2.875   0.178   0.152 0.51819 NKM260
     1850.00  5.4054   3.861   2.871   0.178   0.151 0.51762 NKM260
     1860.00  5.3763   3.852   2.868   0.178   0.150 0.51717 NKM260
     1870.00  5.3476   3.841   2.867   0.177   0.150 0.51683 NKM260
     1880.00  5.3191   3.829   2.861   0.177   0.149 0.51604 NKM260
     1890.00  5.2910   3.820   2.857   0.176   0.148 0.51552 NKM260
     1900.00  5.2632   3.809   2.853   0.176   0.147 0.51496 NKM260
     1910.00  5.2356   3.800   2.849   0.176   0.147 0.51435 NKM260
     1920.00  5.2083   3.789   2.846   0.175   0.146 0.51385 NKM260
     1930.00  5.1813   3.778   2.843   0.175   0.145 0.51333 NKM260
     1940.00  5.1546   3.766   2.838   0.174   0.144 0.51267 NKM260
     1950.00  5.1282   3.756   2.833   0.174   0.144 0.51195 NKM260
     1960.00  5.1020   3.746   2.830   0.173   0.143 0.51145 NKM260
     1970.00  5.0761   3.733   2.828   0.173   0.142 0.51100 NKM260
     1980.00  5.0505   3.720   2.823   0.172   0.141 0.51026 NKM260
     1990.00  5.0251   3.700   2.820   0.172   0.140 0.50962 NKM260
     2000.00  5.0000   3.681   2.798   0.170   0.139 0.50714 NKM260
     2010.00  4.9751   3.687   2.783   0.170   0.139 0.50588 NKM260
     2020.00  4.9505   3.683   2.781   0.170   0.139 0.50558 NKM260
     2030.00  4.9261   3.676   2.777   0.170   0.138 0.50511 NKM260
     2040.00  4.9020   3.665   2.770   0.169   0.137 0.50424 NKM260
     2050.00  4.8780   3.659   2.764   0.169   0.137 0.50352 NKM260
     2060.00  4.8544   3.650   2.758   0.168   0.136 0.50279 NKM260
     2070.00  4.8309   3.647   2.754   0.168   0.136 0.50232 NKM260
     2080.00  4.8077   3.637   2.755   0.168   0.135 0.50222 NKM260
     2090.00  4.7847   3.626   2.748   0.167   0.135 0.50127 NKM260
     2100.00  4.7619   3.617   2.742   0.167   0.134 0.50054 NKM260
     2110.00  4.7393   3.610   2.733   0.166   0.134 0.49953 NKM260
     2120.00  4.7170   3.606   2.730   0.166   0.133 0.49907 NKM260
     2130.00  4.6948   3.596   2.729   0.166   0.133 0.49879 NKM260
     2140.00  4.6729   3.582   2.719   0.165   0.132 0.49756 NKM260
     2150.00  4.6512   3.581   2.712   0.165   0.132 0.49686 NKM260
     2160.00  4.6296   3.571   2.712   0.164   0.131 0.49659 NKM260
     2170.00  4.6083   3.564   2.703   0.164   0.130 0.49555 NKM260
     2180.00  4.5872   3.557   2.699   0.164   0.130 0.49506 NKM260
     2190.00  4.5662   3.550   2.692   0.163   0.129 0.49416 NKM260
     2200.00  4.5455   3.544   2.686   0.163   0.129 0.49351 NKM260
     2210.00  4.5249   3.536   2.683   0.163   0.129 0.49300 NKM260
     2220.00  4.5045   3.528   2.676   0.162   0.128 0.49214 NKM260
     2230.00  4.4843   3.525   2.672   0.162   0.128 0.49164 NKM260
     2240.00  4.4643   3.517   2.669   0.162   0.127 0.49119 NKM260
     2250.00  4.4444   3.511   2.663   0.161   0.127 0.49051 NKM260
     2260.00  4.4248   3.504   2.659   0.161   0.126 0.48996 NKM260
     2270.00  4.4053   3.496   2.654   0.160   0.126 0.48925 NKM260
     2280.00  4.3860   3.491   2.647   0.160   0.126 0.48848 NKM260
     2290.00  4.3668   3.489   2.642   0.160   0.125 0.48793 NKM260
     2300.00  4.3478   3.486   2.639   0.160   0.125 0.48754 NKM260
     2310.00  4.3290   3.484   2.639   0.160   0.125 0.48749 NKM260
     2320.00  4.3103   3.477   2.643   0.160   0.125 0.48777 NKM260
     2330.00  4.2918   3.467   2.650   0.160   0.124 0.48817 NKM260
     2340.00  4.2735   3.447   2.649   0.159   0.123 0.48771 NKM260
     2350.00  4.2553   3.439   2.640   0.159   0.122 0.48656 NKM260
     2360.00  4.2373   3.429   2.645   0.158   0.121 0.48690 NKM260
     2370.00  4.2194   3.403   2.636   0.158   0.120 0.48545 NKM260
     2380.00  4.2017   3.391   2.614   0.156   0.119 0.48287 NKM260
     2390.00  4.1841   3.393   2.600   0.156   0.119 0.48143 NKM260
     2400.00  4.1667   3.392   2.595   0.156   0.119 0.48088 NKM260
     2410.00  4.1494   3.389   2.590   0.155   0.119 0.48034 NKM260
     2420.00  4.1322   3.382   2.587   0.155   0.118 0.47988 NKM260
     2430.00  4.1152   3.378   2.580   0.155   0.118 0.47901 NKM260
     2440.00  4.0984   3.374   2.576   0.155   0.118 0.47850 NKM260
     2450.00  4.0816   3.370   2.573   0.154   0.118 0.47818 NKM260
     2460.00  4.0650   3.359   2.571   0.154   0.117 0.47769 NKM260
     2470.00  4.0486   3.355   2.563   0.154   0.117 0.47679 NKM260
     2480.00  4.0323   3.350   2.561   0.153   0.116 0.47639 NKM260
     2490.00  4.0161   3.341   2.557   0.153   0.116 0.47583 NKM260
     2500.00  4.0000   3.337   2.551   0.153   0.115 0.47504 NKM260
     2510.00  3.9841   3.332   2.549   0.153   0.115 0.47473 NKM260
     2520.00  3.9683   3.327   2.544   0.152   0.115 0.47407 NKM260
     2530.00  3.9526   3.319   2.542   0.152   0.114 0.47367 NKM260
     2540.00  3.9370   3.312   2.536   0.152   0.114 0.47288 NKM260
     2550.00  3.9216   3.307   2.533   0.151   0.113 0.47244 NKM260
     2560.00  3.9063   3.299   2.527   0.151   0.113 0.47161 NKM260
     2570.00  3.8911   3.294   2.520   0.151   0.113 0.47082 NKM260
     2580.00  3.8760   3.290   2.515   0.150   0.112 0.47018 NKM260
     2590.00  3.8610   3.287   2.513   0.150   0.112 0.46991 NKM260
     2600.00  3.8462   3.281   2.511   0.150   0.112 0.46946 NKM260
     2610.00  3.8314   3.273   2.506   0.150   0.111 0.46884 NKM260
     2620.00  3.8168   3.268   2.502   0.149   0.111 0.46824 NKM260
     2630.00  3.8023   3.263   2.498   0.149   0.111 0.46767 NKM260
     2640.00  3.7879   3.258   2.494   0.149   0.110 0.46716 NKM260
     2650.00  3.7736   3.250   2.492   0.149   0.110 0.46678 NKM260
     2660.00  3.7594   3.242   2.486   0.148   0.109 0.46596 NKM260
     2670.00  3.7453   3.240   2.480   0.148   0.109 0.46520 NKM260
     2680.00  3.7313   3.236   2.478   0.148   0.109 0.46483 NKM260
     2690.00  3.7175   3.227   2.474   0.147   0.108 0.46420 NKM260
     2700.00  3.7037   3.223   2.468   0.147   0.108 0.46352 NKM260
     2710.00  3.6900   3.220   2.465   0.147   0.108 0.46305 NKM260
     2720.00  3.6765   3.215   2.462   0.147   0.108 0.46260 NKM260
     2730.00  3.6630   3.210   2.460   0.146   0.107 0.46229 NKM260
     2740.00  3.6496   3.203   2.455   0.146   0.107 0.46157 NKM260
     2750.00  3.6364   3.200   2.451   0.146   0.107 0.46106 NKM260
     2760.00  3.6232   3.192   2.450   0.146   0.106 0.46072 NKM260
     2770.00  3.6101   3.187   2.444   0.145   0.106 0.45994 NKM260
     2780.00  3.5971   3.184   2.441   0.145   0.106 0.45952 NKM260
     2790.00  3.5842   3.178   2.438   0.145   0.105 0.45912 NKM260
     2800.00  3.5714   3.172   2.435   0.145   0.105 0.45854 NKM260
     2810.00  3.5587   3.166   2.432   0.144   0.104 0.45818 NKM260
     2820.00  3.5461   3.161   2.427   0.144   0.104 0.45739 NKM260
     2830.00  3.5336   3.157   2.424   0.144   0.104 0.45695 NKM260
     2840.00  3.5211   3.148   2.422   0.144   0.103 0.45653 NKM260
     2850.00  3.5088   3.142   2.415   0.143   0.103 0.45558 NKM260
     2860.00  3.4965   3.139   2.410   0.143   0.103 0.45499 NKM260
     2870.00  3.4843   3.135   2.406   0.143   0.103 0.45446 NKM260
     2880.00  3.4722   3.130   2.404   0.143   0.102 0.45409 NKM260
     2890.00  3.4602   3.125   2.400   0.142   0.102 0.45351 NKM260
     2900.00  3.4483   3.121   2.396   0.142   0.102 0.45297 NKM260
     2910.00  3.4364   3.117   2.393   0.142   0.101 0.45254 NKM260
     2920.00  3.4247   3.111   2.390   0.142   0.101 0.45208 NKM260
     2930.00  3.4130   3.104   2.386   0.141   0.101 0.45136 NKM260
     2940.00  3.4014   3.104   2.380   0.141   0.101 0.45067 NKM260
     2950.00  3.3898   3.100   2.381   0.141   0.100 0.45072 NKM260
     2960.00  3.3784   3.092   2.377   0.141   0.100 0.45008 NKM260
     2970.00  3.3670   3.087   2.374   0.140   0.099 0.44956 NKM260
     2980.00  3.3557   3.083   2.370   0.140   0.099 0.44906 NKM260
     2990.00  3.3445   3.078   2.366   0.140   0.099 0.44844 NKM260
     3000.00  3.3333   3.075   2.361   0.140   0.099 0.44783 NKM260
     3010.00  3.3223   3.070   2.361   0.140   0.098 0.44771 NKM260
     3020.00  3.3113   3.065   2.357   0.139   0.098 0.44710 NKM260
     3030.00  3.3003   3.061   2.356   0.139   0.098 0.44689 NKM260
     3040.00  3.2895   3.053   2.353   0.139   0.097 0.44627 NKM260
     3050.00  3.2787   3.048   2.347   0.139   0.097 0.44553 NKM260
     3060.00  3.2680   3.046   2.345   0.138   0.097 0.44519 NKM260
     3070.00  3.2573   3.041   2.341   0.138   0.097 0.44463 NKM260
     3080.00  3.2468   3.039   2.339   0.138   0.097 0.44438 NKM260
     3090.00  3.2362   3.030   2.340   0.138   0.096 0.44429 NKM260
     3100.00  3.2258   3.023   2.334   0.138   0.096 0.44333 NKM260
     3110.00  3.2154   3.019   2.327   0.137   0.095 0.44243 NKM260
     3120.00  3.2051   3.018   2.325   0.137   0.095 0.44215 NKM260
     3130.00  3.1949   3.011   2.324   0.137   0.095 0.44194 NKM260
     3140.00  3.1847   3.006   2.320   0.137   0.094 0.44125 NKM260
     3150.00  3.1746   3.003   2.318   0.137   0.094 0.44097 NKM260
     3160.00  3.1646   2.996   2.313   0.136   0.094 0.44026 NKM260
     3170.00  3.1546   2.993   2.310   0.136   0.094 0.43979 NKM260
     3180.00  3.1447   2.989   2.308   0.136   0.093 0.43938 NKM260
     3190.00  3.1348   2.983   2.307   0.136   0.093 0.43922 NKM260
     3200.00  3.1250   2.976   2.301   0.135   0.093 0.43828 NKM260
     3210.00  3.1153   2.973   2.298   0.135   0.092 0.43785 NKM260
     3220.00  3.1056   2.968   2.296   0.135   0.092 0.43749 NKM260
     3230.00  3.0960   2.962   2.291   0.135   0.092 0.43677 NKM260
     3240.00  3.0864   2.959   2.287   0.134   0.092 0.43618 NKM260
     3250.00  3.0769   2.953   2.285   0.134   0.091 0.43577 NKM260
     3260.00  3.0675   2.949   2.280   0.134   0.091 0.43509 NKM260
     3270.00  3.0581   2.945   2.277   0.134   0.091 0.43459 NKM260
     3280.00  3.0488   2.942   2.273   0.134   0.091 0.43398 NKM260
     3290.00  3.0395   2.939   2.273   0.133   0.090 0.43391 NKM260
     3300.00  3.0303   2.930   2.269   0.133   0.090 0.43327 NKM260
     3310.00  3.0211   2.929   2.265   0.133   0.090 0.43269 NKM260
     3320.00  3.0120   2.922   2.263   0.133   0.089 0.43229 NKM260
     3330.00  3.0030   2.917   2.255   0.132   0.089 0.43125 NKM260
     3340.00  2.9940   2.916   2.253   0.132   0.089 0.43098 NKM260
     3350.00  2.9851   2.910   2.254   0.132   0.089 0.43087 NKM260
     3360.00  2.9762   2.904   2.248   0.132   0.088 0.43002 NKM260
     3370.00  2.9674   2.902   2.245   0.132   0.088 0.42955 NKM260
     3380.00  2.9586   2.895   2.242   0.131   0.088 0.42907 NKM260
     3390.00  2.9499   2.890   2.237   0.131   0.087 0.42833 NKM260
     3400.00  2.9412   2.885   2.231   0.131   0.087 0.42736 NKM260
     3410.00  2.9326   2.886   2.228   0.131   0.087 0.42711 NKM260
     3420.00  2.9240   2.881   2.226   0.130   0.087 0.42671 NKM260
     3430.00  2.9155   2.877   2.226   0.130   0.087 0.42654 NKM260
     3440.00  2.9070   2.869   2.222   0.130   0.086 0.42595 NKM260
     3450.00  2.8986   2.865   2.216   0.130   0.086 0.42505 NKM260
     3460.00  2.8902   2.860   2.211   0.129   0.086 0.42432 NKM260
     3470.00  2.8818   2.859   2.205   0.129   0.086 0.42348 NKM260
     3480.00  2.8736   2.857   2.205   0.129   0.086 0.42339 NKM260
     3490.00  2.8653   2.853   2.201   0.129   0.085 0.42274 NKM260
     3500.00  2.8571   2.850   2.200   0.129   0.085 0.42253 NKM260
     3510.00  2.8490   2.844   2.196   0.129   0.085 0.42187 NKM260
     3520.00  2.8409   2.841   2.193   0.128   0.085 0.42144 NKM260
     3530.00  2.8329   2.837   2.190   0.128   0.084 0.42105 NKM260
     3540.00  2.8249   2.830   2.186   0.128   0.084 0.42031 NKM260
     3550.00  2.8169   2.827   2.178   0.128   0.084 0.41924 NKM260
     3560.00  2.8090   2.827   2.176   0.127   0.084 0.41886 NKM260
     3570.00  2.8011   2.823   2.176   0.127   0.084 0.41889 NKM260
     3580.00  2.7933   2.818   2.171   0.127   0.083 0.41801 NKM260
     3590.00  2.7855   2.817   2.168   0.127   0.083 0.41761 NKM260
     3600.00  2.7778   2.812   2.166   0.127   0.083 0.41722 NKM260
     3610.00  2.7701   2.807   2.163   0.127   0.083 0.41674 NKM260
     3620.00  2.7624   2.803   2.158   0.126   0.083 0.41597 NKM260
     3630.00  2.7548   2.800   2.154   0.126   0.082 0.41539 NKM260
     3640.00  2.7473   2.797   2.150   0.126   0.082 0.41476 NKM260
     3650.00  2.7397   2.796   2.149   0.126   0.082 0.41467 NKM260
     3660.00  2.7322   2.791   2.145   0.126   0.082 0.41391 NKM260
     3670.00  2.7248   2.791   2.141   0.125   0.082 0.41344 NKM260
     3680.00  2.7174   2.784   2.142   0.125   0.081 0.41342 NKM260
     3690.00  2.7100   2.779   2.134   0.125   0.081 0.41226 NKM260
     3700.00  2.7027   2.778   2.131   0.125   0.081 0.41178 NKM260
     3710.00  2.6954   2.775   2.129   0.125   0.081 0.41143 NKM260
     3720.00  2.6882   2.771   2.126   0.124   0.081 0.41101 NKM260
     3730.00  2.6810   2.766   2.122   0.124   0.081 0.41023 NKM260
     3740.00  2.6738   2.766   2.118   0.124   0.081 0.40974 NKM260
     3750.00  2.6667   2.760   2.117   0.124   0.080 0.40942 NKM260
     3760.00  2.6596   2.758   2.111   0.124   0.080 0.40861 NKM260
     3770.00  2.6525   2.757   2.109   0.123   0.080 0.40834 NKM260
     3780.00  2.6455   2.753   2.107   0.123   0.080 0.40791 NKM260
     3790.00  2.6385   2.749   2.103   0.123   0.080 0.40726 NKM260
     3800.00  2.6316   2.746   2.100   0.123   0.079 0.40689 NKM260
     3810.00  2.6247   2.741   2.096   0.123   0.079 0.40611 NKM260
     3820.00  2.6178   2.741   2.093   0.122   0.079 0.40571 NKM260
     3830.00  2.6110   2.738   2.088   0.122   0.079 0.40496 NKM260
     3840.00  2.6042   2.738   2.086   0.122   0.079 0.40473 NKM260
