From:	IO::"memilham@CRDEC-VAX4.ARPA" 15-JUN-1988 12:41
To:	HAL::DALTON
Subj:	Optical Constants: Dixon 200-10 Graphite

Received: from CRDEC-VAX4.ARPA by ames-io.ARPA with INTERNET ;
      830.00 12.0482   5.839   4.094   0.290   0.314 0.63423 NK2001
      840.00 11.9048   5.819   4.075   0.288   0.312 0.63302 NK2001
      850.00 11.7647   5.811   4.050   0.287   0.311 0.63168 NK2001
      860.00 11.6279   5.803   4.046   0.287   0.310 0.63139 NK2001
      870.00 11.4943   5.756   4.020   0.284   0.306 0.62934 NK2001
      880.00 11.3636   5.755   3.976   0.283   0.304 0.62722 NK2001
      890.00 11.2360   5.744   3.965   0.282   0.303 0.62650 NK2001
      900.00 11.1111   5.734   3.943   0.281   0.302 0.62525 NK2001
      910.00 10.9890   5.724   3.927   0.280   0.301 0.62432 NK2001
      920.00 10.8696   5.712   3.915   0.279   0.299 0.62350 NK2001
      930.00 10.7527   5.696   3.897   0.278   0.298 0.62232 NK2001
      940.00 10.6383   5.681   3.886   0.277   0.296 0.62150 NK2001
      950.00 10.5263   5.665   3.869   0.276   0.295 0.62037 NK2001
      960.00 10.4167   5.652   3.857   0.275   0.293 0.61956 NK2001
      970.00 10.3093   5.634   3.837   0.273   0.291 0.61821 NK2001
      980.00 10.2041   5.623   3.827   0.273   0.290 0.61752 NK2001
      990.00 10.1010   5.599   3.811   0.271   0.288 0.61629 NK2001
     1000.00 10.0000   5.588   3.790   0.270   0.287 0.61497 NK2001
     1010.00  9.9010   5.580   3.775   0.269   0.286 0.61406 NK2001
     1020.00  9.8039   5.568   3.764   0.268   0.285 0.61331 NK2001
     1030.00  9.7087   5.554   3.752   0.267   0.283 0.61244 NK2001
     1040.00  9.6154   5.541   3.741   0.266   0.282 0.61158 NK2001
     1050.00  9.5238   5.527   3.729   0.266   0.281 0.61069 NK2001
     1060.00  9.4340   5.510   3.722   0.265   0.279 0.61002 NK2001
     1070.00  9.3458   5.493   3.707   0.263   0.278 0.60888 NK2001
     1080.00  9.2593   5.486   3.696   0.263   0.277 0.60820 NK2001
     1090.00  9.1743   5.468   3.694   0.262   0.275 0.60773 NK2001
     1100.00  9.0909   5.444   3.679   0.260   0.273 0.60647 NK2001
     1110.00  9.0090   5.426   3.664   0.259   0.272 0.60532 NK2001
     1120.00  8.9286   5.410   3.645   0.258   0.270 0.60398 NK2001
     1130.00  8.8496   5.408   3.632   0.258   0.270 0.60326 NK2001
     1140.00  8.7719   5.392   3.627   0.257   0.268 0.60266 NK2001
     1150.00  8.6957   5.372   3.611   0.255   0.266 0.60140 NK2001
     1160.00  8.6207   5.359   3.598   0.254   0.265 0.60041 NK2001
     1170.00  8.5470   5.347   3.588   0.254   0.264 0.59962 NK2001
     1180.00  8.4746   5.332   3.572   0.252   0.263 0.59843 NK2001
     1190.00  8.4034   5.327   3.557   0.252   0.262 0.59754 NK2001
     1200.00  8.3333   5.310   3.553   0.251   0.261 0.59694 NK2001
     1210.00  8.2645   5.295   3.536   0.250   0.259 0.59572 NK2001
     1220.00  8.1967   5.288   3.524   0.249   0.258 0.59488 NK2001
     1230.00  8.1301   5.274   3.514   0.248   0.257 0.59404 NK2001
     1240.00  8.0645   5.263   3.495   0.247   0.256 0.59276 NK2001
     1250.00  8.0000   5.262   3.486   0.247   0.255 0.59224 NK2001
     1260.00  7.9365   5.248   3.477   0.246   0.254 0.59144 NK2001
     1270.00  7.8740   5.240   3.461   0.245   0.253 0.59035 NK2001
     1280.00  7.8125   5.240   3.454   0.245   0.253 0.58997 NK2001
     1290.00  7.7519   5.235   3.452   0.245   0.253 0.58974 NK2001
     1300.00  7.6923   5.224   3.449   0.244   0.252 0.58935 NK2001
     1310.00  7.6336   5.211   3.442   0.243   0.251 0.58863 NK2001
     1320.00  7.5758   5.202   3.432   0.243   0.250 0.58786 NK2001
     1330.00  7.5188   5.198   3.425   0.242   0.250 0.58741 NK2001
     1340.00  7.4627   5.189   3.421   0.242   0.249 0.58695 NK2001
     1350.00  7.4074   5.181   3.418   0.241   0.248 0.58662 NK2001
     1360.00  7.3529   5.170   3.417   0.241   0.247 0.58631 NK2001
     1370.00  7.2993   5.157   3.412   0.240   0.246 0.58572 NK2001
     1380.00  7.2464   5.149   3.401   0.240   0.246 0.58493 NK2001
     1390.00  7.1942   5.142   3.401   0.239   0.245 0.58476 NK2001
     1400.00  7.1429   5.130   3.398   0.239   0.244 0.58431 NK2001
     1410.00  7.0922   5.121   3.396   0.238   0.244 0.58398 NK2001
     1420.00  7.0423   5.109   3.395   0.238   0.243 0.58366 NK2001
     1430.00  6.9930   5.093   3.391   0.237   0.242 0.58305 NK2001
     1440.00  6.9444   5.084   3.383   0.236   0.241 0.58239 NK2001
     1450.00  6.8966   5.072   3.381   0.236   0.240 0.58202 NK2001
     1460.00  6.8493   5.059   3.374   0.235   0.239 0.58128 NK2001
     1470.00  6.8027   5.054   3.369   0.235   0.238 0.58090 NK2001
     1480.00  6.7568   5.041   3.369   0.234   0.238 0.58058 NK2001
     1490.00  6.7114   5.031   3.361   0.234   0.237 0.57988 NK2001
     1500.00  6.6667   5.022   3.361   0.233   0.236 0.57970 NK2001
     1510.00  6.6225   5.008   3.358   0.233   0.235 0.57916 NK2001
     1520.00  6.5789   4.998   3.352   0.232   0.234 0.57861 NK2001
     1530.00  6.5359   4.992   3.351   0.232   0.234 0.57841 NK2001
     1540.00  6.4935   4.978   3.350   0.231   0.233 0.57801 NK2001
     1550.00  6.4516   4.973   3.345   0.231   0.233 0.57759 NK2001
     1560.00  6.4103   4.961   3.349   0.231   0.232 0.57757 NK2001
     1570.00  6.3694   4.954   3.350   0.230   0.231 0.57749 NK2001
     1580.00  6.3291   4.940   3.372   0.231   0.231 0.57851 NK2001
     1590.00  6.2893   4.890   3.371   0.229   0.228 0.57735 NK2001
     1600.00  6.2500   4.867   3.332   0.227   0.225 0.57445 NK2001
     1610.00  6.2112   4.872   3.317   0.226   0.225 0.57361 NK2001
     1620.00  6.1728   4.870   3.317   0.226   0.225 0.57352 NK2001
     1630.00  6.1350   4.861   3.311   0.226   0.224 0.57300 NK2001
     1640.00  6.0976   4.855   3.313   0.225   0.224 0.57297 NK2001
     1650.00  6.0606   4.838   3.312   0.225   0.223 0.57253 NK2001
     1660.00  6.0241   4.828   3.306   0.224   0.222 0.57192 NK2001
     1670.00  5.9880   4.817   3.305   0.224   0.221 0.57158 NK2001
     1680.00  5.9524   4.805   3.301   0.223   0.220 0.57108 NK2001
     1690.00  5.9172   4.794   3.296   0.223   0.219 0.57048 NK2001
     1700.00  5.8824   4.785   3.294   0.222   0.219 0.57018 NK2001
     1710.00  5.8480   4.770   3.289   0.222   0.218 0.56952 NK2001
     1720.00  5.8140   4.762   3.285   0.221   0.217 0.56911 NK2001
     1730.00  5.7803   4.751   3.284   0.221   0.216 0.56878 NK2001
     1740.00  5.7471   4.741   3.281   0.220   0.216 0.56839 NK2001
     1750.00  5.7143   4.729   3.277   0.220   0.215 0.56787 NK2001
     1760.00  5.6818   4.720   3.275   0.219   0.214 0.56753 NK2001
     1770.00  5.6497   4.707   3.276   0.219   0.213 0.56729 NK2001
     1780.00  5.6180   4.694   3.270   0.218   0.212 0.56658 NK2001
     1790.00  5.5866   4.689   3.269   0.218   0.212 0.56644 NK2001
     1800.00  5.5556   4.673   3.273   0.218   0.211 0.56631 NK2001
     1810.00  5.5249   4.657   3.266   0.217   0.210 0.56553 NK2001
     1820.00  5.4945   4.648   3.263   0.216   0.209 0.56512 NK2001
     1830.00  5.4645   4.635   3.263   0.216   0.208 0.56482 NK2001
     1840.00  5.4348   4.623   3.260   0.215   0.207 0.56436 NK2001
     1850.00  5.4054   4.609   3.258   0.215   0.206 0.56393 NK2001
     1860.00  5.3763   4.597   3.253   0.214   0.205 0.56335 NK2001
     1870.00  5.3476   4.586   3.254   0.214   0.205 0.56313 NK2001
     1880.00  5.3191   4.570   3.250   0.213   0.203 0.56251 NK2001
     1890.00  5.2910   4.558   3.246   0.213   0.202 0.56203 NK2001
     1900.00  5.2632   4.545   3.242   0.212   0.202 0.56149 NK2001
     1910.00  5.2356   4.536   3.241   0.212   0.201 0.56121 NK2001
     1920.00  5.2083   4.519   3.241   0.211   0.200 0.56083 NK2001
     1930.00  5.1813   4.503   3.236   0.210   0.199 0.56017 NK2001
     1940.00  5.1546   4.491   3.233   0.210   0.198 0.55965 NK2001
     1950.00  5.1282   4.476   3.231   0.209   0.197 0.55923 NK2001
     1960.00  5.1020   4.462   3.226   0.209   0.196 0.55859 NK2001
     1970.00  5.0761   4.447   3.225   0.208   0.194 0.55819 NK2001
     1980.00  5.0505   4.430   3.222   0.207   0.193 0.55761 NK2001
     1990.00  5.0251   4.402   3.221   0.207   0.191 0.55698 NK2001
     2000.00  5.0000   4.377   3.194   0.205   0.189 0.55450 NK2001
     2010.00  4.9751   4.379   3.174   0.204   0.189 0.55309 NK2001
     2020.00  4.9505   4.376   3.168   0.204   0.189 0.55258 NK2001
     2030.00  4.9261   4.368   3.166   0.204   0.188 0.55227 NK2001
     2040.00  4.9020   4.356   3.160   0.203   0.187 0.55156 NK2001
     2050.00  4.8780   4.346   3.154   0.202   0.187 0.55091 NK2001
     2060.00  4.8544   4.337   3.144   0.202   0.186 0.55000 NK2001
     2070.00  4.8309   4.330   3.141   0.202   0.185 0.54960 NK2001
     2080.00  4.8077   4.318   3.135   0.201   0.184 0.54894 NK2001
     2090.00  4.7847   4.311   3.130   0.201   0.184 0.54839 NK2001
     2100.00  4.7619   4.297   3.127   0.200   0.183 0.54788 NK2001
     2110.00  4.7393   4.288   3.116   0.199   0.182 0.54688 NK2001
     2120.00  4.7170   4.281   3.114   0.199   0.182 0.54656 NK2001
     2130.00  4.6948   4.268   3.109   0.198   0.181 0.54593 NK2001
     2140.00  4.6729   4.256   3.101   0.198   0.180 0.54501 NK2001
     2150.00  4.6512   4.248   3.093   0.197   0.179 0.54421 NK2001
     2160.00  4.6296   4.241   3.089   0.197   0.179 0.54382 NK2001
     2170.00  4.6083   4.232   3.083   0.196   0.178 0.54312 NK2001
     2180.00  4.5872   4.222   3.079   0.196   0.177 0.54264 NK2001
     2190.00  4.5662   4.211   3.067   0.195   0.176 0.54146 NK2001
     2200.00  4.5455   4.208   3.064   0.195   0.176 0.54114 NK2001
     2210.00  4.5249   4.192   3.061   0.194   0.175 0.54060 NK2001
     2220.00  4.5045   4.184   3.048   0.194   0.174 0.53938 NK2001
     2230.00  4.4843   4.181   3.043   0.193   0.174 0.53893 NK2001
     2240.00  4.4643   4.173   3.038   0.193   0.174 0.53838 NK2001
     2250.00  4.4444   4.166   3.036   0.193   0.173 0.53804 NK2001
     2260.00  4.4248   4.156   3.030   0.192   0.172 0.53731 NK2001
     2270.00  4.4053   4.149   3.021   0.192   0.172 0.53647 NK2001
     2280.00  4.3860   4.144   3.013   0.191   0.171 0.53579 NK2001
     2290.00  4.3668   4.140   3.008   0.191   0.171 0.53527 NK2001
     2300.00  4.3478   4.142   3.003   0.191   0.171 0.53494 NK2001
     2310.00  4.3290   4.140   3.008   0.191   0.171 0.53527 NK2001
     2320.00  4.3103   4.134   3.014   0.191   0.171 0.53559 NK2001
     2330.00  4.2918   4.119   3.024   0.191   0.170 0.53604 NK2001
     2340.00  4.2735   4.096   3.023   0.190   0.168 0.53549 NK2001
     2350.00  4.2553   4.089   3.017   0.190   0.168 0.53484 NK2001
     2360.00  4.2373   4.071   3.029   0.190   0.166 0.53547 NK2001
     2370.00  4.2194   4.035   3.014   0.188   0.164 0.53349 NK2001
     2380.00  4.2017   4.020   2.989   0.187   0.163 0.53108 NK2001
     2390.00  4.1841   4.019   2.968   0.186   0.162 0.52932 NK2001
     2400.00  4.1667   4.023   2.958   0.186   0.163 0.52859 NK2001
     2410.00  4.1494   4.022   2.956   0.186   0.163 0.52843 NK2001
     2420.00  4.1322   4.008   2.953   0.185   0.162 0.52789 NK2001
     2430.00  4.1152   4.004   2.939   0.185   0.161 0.52666 NK2001
     2440.00  4.0984   4.001   2.937   0.184   0.161 0.52635 NK2001
     2450.00  4.0816   3.996   2.931   0.184   0.161 0.52582 NK2001
     2460.00  4.0650   3.986   2.930   0.184   0.160 0.52543 NK2001
     2470.00  4.0486   3.980   2.922   0.183   0.159 0.52468 NK2001
     2480.00  4.0323   3.976   2.920   0.183   0.159 0.52442 NK2001
     2490.00  4.0161   3.967   2.917   0.183   0.159 0.52393 NK2001
     2500.00  4.0000   3.960   2.911   0.182   0.158 0.52328 NK2001
     2510.00  3.9841   3.951   2.906   0.182   0.157 0.52266 NK2001
     2520.00  3.9683   3.945   2.898   0.181   0.157 0.52183 NK2001
     2530.00  3.9526   3.938   2.894   0.181   0.156 0.52137 NK2001
     2540.00  3.9370   3.932   2.890   0.181   0.156 0.52086 NK2001
     2550.00  3.9216   3.925   2.887   0.180   0.156 0.52047 NK2001
     2560.00  3.9063   3.917   2.880   0.180   0.155 0.51973 NK2001
     2570.00  3.8911   3.910   2.874   0.179   0.154 0.51903 NK2001
     2580.00  3.8760   3.906   2.868   0.179   0.154 0.51845 NK2001
     2590.00  3.8610   3.900   2.866   0.179   0.154 0.51811 NK2001
     2600.00  3.8462   3.893   2.862   0.179   0.153 0.51755 NK2001
     2610.00  3.8314   3.884   2.856   0.178   0.153 0.51689 NK2001
     2620.00  3.8168   3.880   2.850   0.178   0.152 0.51624 NK2001
     2630.00  3.8023   3.876   2.847   0.178   0.152 0.51589 NK2001
     2640.00  3.7879   3.868   2.843   0.177   0.151 0.51541 NK2001
     2650.00  3.7736   3.860   2.839   0.177   0.151 0.51482 NK2001
     2660.00  3.7594   3.854   2.835   0.177   0.150 0.51438 NK2001
     2670.00  3.7453   3.846   2.829   0.176   0.150 0.51366 NK2001
     2680.00  3.7313   3.842   2.824   0.176   0.150 0.51309 NK2001
     2690.00  3.7175   3.834   2.821   0.175   0.149 0.51269 NK2001
     2700.00  3.7037   3.826   2.814   0.175   0.148 0.51185 NK2001
     2710.00  3.6900   3.826   2.808   0.175   0.148 0.51134 NK2001
     2720.00  3.6765   3.818   2.809   0.175   0.148 0.51123 NK2001
     2730.00  3.6630   3.810   2.800   0.174   0.147 0.51028 NK2001
     2740.00  3.6496   3.808   2.797   0.174   0.147 0.50987 NK2001
     2750.00  3.6364   3.803   2.795   0.174   0.147 0.50960 NK2001
     2760.00  3.6232   3.793   2.793   0.173   0.146 0.50918 NK2001
     2770.00  3.6101   3.786   2.784   0.173   0.146 0.50822 NK2001
     2780.00  3.5971   3.784   2.779   0.173   0.146 0.50779 NK2001
     2790.00  3.5842   3.778   2.780   0.172   0.145 0.50772 NK2001
     2800.00  3.5714   3.768   2.773   0.172   0.144 0.50688 NK2001
     2810.00  3.5587   3.764   2.771   0.172   0.144 0.50657 NK2001
     2820.00  3.5461   3.757   2.764   0.171   0.144 0.50574 NK2001
     2830.00  3.5336   3.755   2.761   0.171   0.143 0.50543 NK2001
     2840.00  3.5211   3.744   2.762   0.171   0.143 0.50529 NK2001
     2850.00  3.5088   3.733   2.751   0.170   0.142 0.50398 NK2001
     2860.00  3.4965   3.736   2.743   0.170   0.142 0.50331 NK2001
     2870.00  3.4843   3.732   2.742   0.170   0.142 0.50317 NK2001
     2880.00  3.4722   3.725   2.739   0.169   0.141 0.50270 NK2001
     2890.00  3.4602   3.717   2.736   0.169   0.141 0.50227 NK2001
     2900.00  3.4483   3.711   2.728   0.169   0.140 0.50134 NK2001
     2910.00  3.4364   3.709   2.723   0.168   0.140 0.50086 NK2001
     2920.00  3.4247   3.704   2.717   0.168   0.140 0.50018 NK2001
     2930.00  3.4130   3.701   2.714   0.168   0.140 0.49980 NK2001
     2940.00  3.4014   3.699   2.711   0.168   0.140 0.49949 NK2001
     2950.00  3.3898   3.695   2.710   0.168   0.139 0.49931 NK2001
     2960.00  3.3784   3.690   2.708   0.167   0.139 0.49897 NK2001
     2970.00  3.3670   3.682   2.707   0.167   0.138 0.49868 NK2001
     2980.00  3.3557   3.677   2.704   0.167   0.138 0.49834 NK2001
     2990.00  3.3445   3.667   2.698   0.166   0.137 0.49752 NK2001
     3000.00  3.3333   3.668   2.692   0.166   0.137 0.49697 NK2001
     3010.00  3.3223   3.663   2.697   0.166   0.137 0.49731 NK2001
     3020.00  3.3113   3.651   2.691   0.166   0.136 0.49651 NK2001
     3030.00  3.3003   3.648   2.685   0.165   0.136 0.49583 NK2001
     3040.00  3.2895   3.644   2.684   0.165   0.136 0.49563 NK2001
     3050.00  3.2787   3.635   2.678   0.165   0.135 0.49483 NK2001
     3060.00  3.2680   3.636   2.674   0.165   0.135 0.49445 NK2001
     3070.00  3.2573   3.629   2.673   0.165   0.135 0.49422 NK2001
     3080.00  3.2468   3.625   2.670   0.164   0.135 0.49388 NK2001
     3090.00  3.2362   3.617   2.670   0.164   0.134 0.49365 NK2001
     3100.00  3.2258   3.609   2.664   0.164   0.134 0.49289 NK2001
     3110.00  3.2154   3.606   2.658   0.163   0.133 0.49226 NK2001
     3120.00  3.2051   3.599   2.656   0.163   0.133 0.49191 NK2001
     3130.00  3.1949   3.597   2.651   0.163   0.133 0.49131 NK2001
     3140.00  3.1847   3.590   2.649   0.163   0.132 0.49097 NK2001
     3150.00  3.1746   3.588   2.645   0.162   0.132 0.49052 NK2001
     3160.00  3.1646   3.582   2.644   0.162   0.132 0.49027 NK2001
     3170.00  3.1546   3.574   2.640   0.162   0.131 0.48977 NK2001
     3180.00  3.1447   3.571   2.636   0.162   0.131 0.48923 NK2001
     3190.00  3.1348   3.564   2.636   0.161   0.130 0.48907 NK2001
     3200.00  3.1250   3.559   2.629   0.161   0.130 0.48823 NK2001
     3210.00  3.1153   3.555   2.626   0.161   0.130 0.48792 NK2001
     3220.00  3.1056   3.549   2.624   0.161   0.129 0.48756 NK2001
     3230.00  3.0960   3.543   2.621   0.160   0.129 0.48710 NK2001
     3240.00  3.0864   3.538   2.618   0.160   0.129 0.48663 NK2001
     3250.00  3.0769   3.533   2.614   0.160   0.128 0.48612 NK2001
     3260.00  3.0675   3.528   2.610   0.160   0.128 0.48567 NK2001
     3270.00  3.0581   3.522   2.605   0.159   0.128 0.48496 NK2001
     3280.00  3.0488   3.519   2.600   0.159   0.127 0.48438 NK2001
     3290.00  3.0395   3.515   2.602   0.159   0.127 0.48455 NK2001
     3300.00  3.0303   3.505   2.598   0.159   0.127 0.48391 NK2001
     3310.00  3.0211   3.501   2.591   0.158   0.126 0.48310 NK2001
     3320.00  3.0120   3.497   2.589   0.158   0.126 0.48277 NK2001
     3330.00  3.0030   3.491   2.584   0.158   0.126 0.48212 NK2001
     3340.00  2.9940   3.488   2.580   0.158   0.125 0.48172 NK2001
     3350.00  2.9851   3.484   2.579   0.157   0.125 0.48150 NK2001
     3360.00  2.9762   3.477   2.577   0.157   0.125 0.48106 NK2001
     3370.00  2.9674   3.472   2.571   0.157   0.124 0.48041 NK2001
     3380.00  2.9586   3.467   2.568   0.157   0.124 0.47989 NK2001
     3390.00  2.9499   3.462   2.563   0.156   0.124 0.47931 NK2001
     3400.00  2.9412   3.457   2.557   0.156   0.123 0.47858 NK2001
     3410.00  2.9326   3.457   2.554   0.156   0.123 0.47824 NK2001
     3420.00  2.9240   3.452   2.555   0.156   0.123 0.47826 NK2001
     3430.00  2.9155   3.443   2.553   0.155   0.122 0.47783 NK2001
     3440.00  2.9070   3.439   2.548   0.155   0.122 0.47716 NK2001
     3450.00  2.8986   3.431   2.543   0.155   0.122 0.47652 NK2001
     3460.00  2.8902   3.428   2.534   0.154   0.121 0.47551 NK2001
     3470.00  2.8818   3.426   2.531   0.154   0.121 0.47516 NK2001
     3480.00  2.8736   3.425   2.526   0.154   0.121 0.47462 NK2001
     3490.00  2.8653   3.423   2.528   0.154   0.121 0.47477 NK2001
     3500.00  2.8571   3.415   2.527   0.154   0.121 0.47448 NK2001
     3510.00  2.8490   3.409   2.521   0.153   0.120 0.47362 NK2001
     3520.00  2.8409   3.406   2.517   0.153   0.120 0.47322 NK2001
     3530.00  2.8329   3.401   2.515   0.153   0.120 0.47287 NK2001
     3540.00  2.8249   3.396   2.513   0.153   0.119 0.47249 NK2001
     3550.00  2.8169   3.387   2.505   0.152   0.119 0.47148 NK2001
     3560.00  2.8090   3.389   2.499   0.152   0.119 0.47087 NK2001
     3570.00  2.8011   3.385   2.500   0.152   0.119 0.47090 NK2001
     3580.00  2.7933   3.380   2.497   0.152   0.118 0.47039 NK2001
     3590.00  2.7855   3.375   2.493   0.151   0.118 0.46993 NK2001
     3600.00  2.7778   3.370   2.488   0.151   0.118 0.46924 NK2001
     3610.00  2.7701   3.368   2.485   0.151   0.118 0.46883 NK2001
     3620.00  2.7624   3.365   2.482   0.151   0.117 0.46849 NK2001
     3630.00  2.7548   3.359   2.480   0.151   0.117 0.46808 NK2001
     3640.00  2.7473   3.354   2.474   0.150   0.117 0.46740 NK2001
     3650.00  2.7397   3.349   2.473   0.150   0.116 0.46717 NK2001
     3660.00  2.7322   3.346   2.464   0.150   0.116 0.46610 NK2001
     3670.00  2.7248   3.346   2.464   0.150   0.116 0.46604 NK2001
     3680.00  2.7174   3.340   2.461   0.149   0.116 0.46564 NK2001
     3690.00  2.7100   3.337   2.457   0.149   0.116 0.46513 NK2001
     3700.00  2.7027   3.333   2.453   0.149   0.115 0.46452 NK2001
     3710.00  2.6954   3.331   2.452   0.149   0.115 0.46442 NK2001
     3720.00  2.6882   3.324   2.450   0.149   0.115 0.46398 NK2001
     3730.00  2.6810   3.321   2.444   0.148   0.115 0.46327 NK2001
     3740.00  2.6738   3.316   2.441   0.148   0.114 0.46286 NK2001
     3750.00  2.6667   3.312   2.437   0.148   0.114 0.46231 NK2001
     3760.00  2.6596   3.309   2.433   0.148   0.114 0.46178 NK2001
     3770.00  2.6525   3.307   2.429   0.147   0.114 0.46132 NK2001
     3780.00  2.6455   3.303   2.426   0.147   0.113 0.46088 NK2001
     3790.00  2.6385   3.300   2.421   0.147   0.113 0.46028 NK2001
     3800.00  2.6316   3.297   2.419   0.147   0.113 0.45993 NK2001
     3810.00  2.6247   3.293   2.415   0.146   0.113 0.45938 NK2001
     3820.00  2.6178   3.293   2.414   0.146   0.113 0.45931 NK2001
     3830.00  2.6110   3.287   2.411   0.146   0.112 0.45883 NK2001
     3840.00  2.6042   3.284   2.406   0.146   0.112 0.45815 NK2001
