From:	IO::"memilham@CRDEC-VAX4.ARPA" 15-JUN-1988 13:38
To:	HAL::DALTON
Subj:	Optical Constants: Dixon KS-2 Graphite

Received: from CRDEC-VAX4.ARPA by ames-io.ARPA with INTERNET ;
     1220.00  8.1967   4.528   3.391   0.216   0.202 0.57146 NKDKS2
     1230.00  8.1301   4.511   3.389   0.216   0.201 0.57096 NKDKS2
     1240.00  8.0645   4.494   3.370   0.214   0.199 0.56936 NKDKS2
     1250.00  8.0000   4.490   3.361   0.214   0.199 0.56862 NKDKS2
     1260.00  7.9365   4.473   3.352   0.213   0.198 0.56774 NKDKS2
     1270.00  7.8740   4.465   3.336   0.212   0.197 0.56646 NKDKS2
     1280.00  7.8125   4.457   3.333   0.212   0.196 0.56604 NKDKS2
     1290.00  7.7519   4.443   3.324   0.211   0.195 0.56515 NKDKS2
     1300.00  7.6923   4.433   3.314   0.211   0.194 0.56426 NKDKS2
     1310.00  7.6336   4.423   3.306   0.210   0.194 0.56352 NKDKS2
     1320.00  7.5758   4.412   3.296   0.209   0.193 0.56261 NKDKS2
     1330.00  7.5188   4.406   3.291   0.209   0.192 0.56209 NKDKS2
     1340.00  7.4627   4.393   3.285   0.208   0.191 0.56146 NKDKS2
     1350.00  7.4074   4.382   3.279   0.208   0.190 0.56083 NKDKS2
     1360.00  7.3529   4.370   3.273   0.207   0.190 0.56014 NKDKS2
     1370.00  7.2993   4.359   3.268   0.207   0.189 0.55957 NKDKS2
     1380.00  7.2464   4.345   3.261   0.206   0.188 0.55880 NKDKS2
     1390.00  7.1942   4.334   3.255   0.205   0.187 0.55813 NKDKS2
     1400.00  7.1429   4.322   3.246   0.205   0.186 0.55723 NKDKS2
     1410.00  7.0922   4.313   3.240   0.204   0.185 0.55666 NKDKS2
     1420.00  7.0423   4.298   3.235   0.204   0.184 0.55600 NKDKS2
     1430.00  6.9930   4.288   3.226   0.203   0.183 0.55512 NKDKS2
     1440.00  6.9444   4.280   3.223   0.203   0.183 0.55473 NKDKS2
     1450.00  6.8966   4.264   3.218   0.202   0.181 0.55401 NKDKS2
     1460.00  6.8493   4.256   3.207   0.201   0.181 0.55305 NKDKS2
     1470.00  6.8027   4.247   3.204   0.201   0.180 0.55271 NKDKS2
     1480.00  6.7568   4.234   3.201   0.200   0.179 0.55222 NKDKS2
     1490.00  6.7114   4.220   3.194   0.200   0.178 0.55137 NKDKS2
     1500.00  6.6667   4.208   3.188   0.199   0.177 0.55071 NKDKS2
     1510.00  6.6225   4.198   3.180   0.199   0.176 0.54989 NKDKS2
     1520.00  6.5789   4.189   3.174   0.198   0.176 0.54931 NKDKS2
     1530.00  6.5359   4.177   3.173   0.198   0.175 0.54896 NKDKS2
     1540.00  6.4935   4.162   3.162   0.197   0.174 0.54783 NKDKS2
     1550.00  6.4516   4.162   3.154   0.197   0.174 0.54719 NKDKS2
     1560.00  6.4103   4.155   3.156   0.196   0.173 0.54724 NKDKS2
     1570.00  6.3694   4.145   3.161   0.196   0.172 0.54741 NKDKS2
     1580.00  6.3291   4.125   3.171   0.196   0.171 0.54782 NKDKS2
     1590.00  6.2893   4.085   3.162   0.194   0.168 0.54643 NKDKS2
     1600.00  6.2500   4.069   3.129   0.193   0.167 0.54346 NKDKS2
     1610.00  6.2112   4.073   3.115   0.193   0.167 0.54246 NKDKS2
     1620.00  6.1728   4.068   3.113   0.192   0.167 0.54217 NKDKS2
     1630.00  6.1350   4.059   3.105   0.192   0.166 0.54139 NKDKS2
     1640.00  6.0976   4.054   3.103   0.192   0.166 0.54109 NKDKS2
     1650.00  6.0606   4.040   3.099   0.191   0.165 0.54050 NKDKS2
     1660.00  6.0241   4.034   3.095   0.191   0.164 0.54007 NKDKS2
     1670.00  5.9880   4.019   3.090   0.190   0.163 0.53941 NKDKS2
     1680.00  5.9524   4.013   3.082   0.190   0.163 0.53862 NKDKS2
     1690.00  5.9172   4.001   3.081   0.189   0.162 0.53834 NKDKS2
     1700.00  5.8824   3.991   3.071   0.189   0.161 0.53732 NKDKS2
     1710.00  5.8480   3.986   3.069   0.188   0.161 0.53708 NKDKS2
     1720.00  5.8140   3.973   3.069   0.188   0.160 0.53682 NKDKS2
     1730.00  5.7803   3.959   3.065   0.187   0.159 0.53618 NKDKS2
     1740.00  5.7471   3.948   3.055   0.187   0.158 0.53521 NKDKS2
     1750.00  5.7143   3.944   3.051   0.186   0.157 0.53474 NKDKS2
     1760.00  5.6818   3.935   3.050   0.186   0.157 0.53453 NKDKS2
     1770.00  5.6497   3.922   3.046   0.186   0.156 0.53393 NKDKS2
     1780.00  5.6180   3.913   3.040   0.185   0.155 0.53327 NKDKS2
     1790.00  5.5866   3.902   3.040   0.185   0.154 0.53307 NKDKS2
     1800.00  5.5556   3.890   3.034   0.184   0.154 0.53238 NKDKS2
     1810.00  5.5249   3.882   3.030   0.184   0.153 0.53184 NKDKS2
     1820.00  5.4945   3.869   3.028   0.184   0.152 0.53146 NKDKS2
     1830.00  5.4645   3.856   3.022   0.183   0.151 0.53068 NKDKS2
     1840.00  5.4348   3.846   3.017   0.182   0.150 0.53011 NKDKS2
     1850.00  5.4054   3.838   3.010   0.182   0.150 0.52935 NKDKS2
     1860.00  5.3763   3.829   3.010   0.182   0.149 0.52919 NKDKS2
     1870.00  5.3476   3.817   3.006   0.181   0.148 0.52859 NKDKS2
     1880.00  5.3191   3.807   3.003   0.181   0.147 0.52822 NKDKS2
     1890.00  5.2910   3.793   3.000   0.180   0.146 0.52769 NKDKS2
     1900.00  5.2632   3.783   2.994   0.180   0.146 0.52696 NKDKS2
     1910.00  5.2356   3.773   2.991   0.180   0.145 0.52652 NKDKS2
     1920.00  5.2083   3.760   2.988   0.179   0.144 0.52602 NKDKS2
     1930.00  5.1813   3.748   2.982   0.179   0.143 0.52531 NKDKS2
     1940.00  5.1546   3.738   2.977   0.178   0.142 0.52466 NKDKS2
     1950.00  5.1282   3.726   2.974   0.178   0.142 0.52420 NKDKS2
     1960.00  5.1020   3.714   2.970   0.177   0.141 0.52361 NKDKS2
     1970.00  5.0761   3.702   2.965   0.177   0.140 0.52302 NKDKS2
     1980.00  5.0505   3.691   2.961   0.176   0.139 0.52241 NKDKS2
     1990.00  5.0251   3.672   2.959   0.176   0.138 0.52197 NKDKS2
     2000.00  5.0000   3.653   2.942   0.175   0.136 0.52011 NKDKS2
     2010.00  4.9751   3.650   2.928   0.174   0.136 0.51867 NKDKS2
     2020.00  4.9505   3.648   2.923   0.174   0.136 0.51816 NKDKS2
     2030.00  4.9261   3.639   2.921   0.173   0.135 0.51791 NKDKS2
     2040.00  4.9020   3.627   2.915   0.173   0.134 0.51710 NKDKS2
     2050.00  4.8780   3.616   2.907   0.172   0.134 0.51622 NKDKS2
     2060.00  4.8544   3.610   2.900   0.172   0.133 0.51537 NKDKS2
     2070.00  4.8309   3.604   2.899   0.172   0.133 0.51522 NKDKS2
     2080.00  4.8077   3.590   2.894   0.171   0.132 0.51456 NKDKS2
     2090.00  4.7847   3.581   2.887   0.171   0.131 0.51367 NKDKS2
     2100.00  4.7619   3.570   2.883   0.170   0.130 0.51311 NKDKS2
     2110.00  4.7393   3.562   2.872   0.170   0.130 0.51192 NKDKS2
     2120.00  4.7170   3.556   2.868   0.169   0.129 0.51143 NKDKS2
     2130.00  4.6948   3.547   2.863   0.169   0.129 0.51085 NKDKS2
     2140.00  4.6729   3.537   2.859   0.169   0.128 0.51031 NKDKS2
     2150.00  4.6512   3.528   2.853   0.168   0.127 0.50957 NKDKS2
     2160.00  4.6296   3.519   2.851   0.168   0.127 0.50921 NKDKS2
     2170.00  4.6083   3.506   2.845   0.167   0.126 0.50841 NKDKS2
     2180.00  4.5872   3.498   2.837   0.167   0.125 0.50747 NKDKS2
     2190.00  4.5662   3.488   2.828   0.166   0.125 0.50648 NKDKS2
     2200.00  4.5455   3.482   2.822   0.166   0.124 0.50575 NKDKS2
     2210.00  4.5249   3.471   2.817   0.166   0.123 0.50512 NKDKS2
     2220.00  4.5045   3.464   2.810   0.165   0.123 0.50421 NKDKS2
     2230.00  4.4843   3.456   2.806   0.165   0.122 0.50375 NKDKS2
     2240.00  4.4643   3.447   2.801   0.164   0.122 0.50308 NKDKS2
     2250.00  4.4444   3.437   2.796   0.164   0.121 0.50238 NKDKS2
     2260.00  4.4248   3.427   2.788   0.163   0.120 0.50142 NKDKS2
     2270.00  4.4053   3.419   2.782   0.163   0.120 0.50070 NKDKS2
     2280.00  4.3860   3.408   2.778   0.163   0.119 0.50016 NKDKS2
     2290.00  4.3668   3.393   2.772   0.162   0.118 0.49924 NKDKS2
     2300.00  4.3478   3.379   2.758   0.161   0.117 0.49763 NKDKS2
     2310.00  4.3290   3.366   2.746   0.160   0.116 0.49614 NKDKS2
     2320.00  4.3103   3.356   2.720   0.159   0.116 0.49332 NKDKS2
     2330.00  4.2918   3.361   2.701   0.159   0.116 0.49139 NKDKS2
     2340.00  4.2735   3.368   2.685   0.158   0.117 0.48986 NKDKS2
     2350.00  4.2553   3.367   2.678   0.158   0.117 0.48908 NKDKS2
     2360.00  4.2373   3.383   2.653   0.158   0.118 0.48677 NKDKS2
     2370.00  4.2194   3.417   2.669   0.159   0.120 0.48914 NKDKS2
     2380.00  4.2017   3.416   2.701   0.160   0.120 0.49232 NKDKS2
     2390.00  4.1841   3.392   2.715   0.160   0.118 0.49341 NKDKS2
     2400.00  4.1667   3.376   2.710   0.159   0.117 0.49255 NKDKS2
     2410.00  4.1494   3.366   2.708   0.159   0.117 0.49218 NKDKS2
     2420.00  4.1322   3.352   2.706   0.159   0.116 0.49177 NKDKS2
     2430.00  4.1152   3.343   2.698   0.158   0.115 0.49073 NKDKS2
     2440.00  4.0984   3.335   2.694   0.158   0.114 0.49019 NKDKS2
     2450.00  4.0816   3.328   2.690   0.158   0.114 0.48964 NKDKS2
     2460.00  4.0650   3.318   2.688   0.157   0.113 0.48927 NKDKS2
     2470.00  4.0486   3.311   2.682   0.157   0.113 0.48846 NKDKS2
     2480.00  4.0323   3.305   2.679   0.157   0.112 0.48811 NKDKS2
     2490.00  4.0161   3.295   2.674   0.156   0.112 0.48733 NKDKS2
     2500.00  4.0000   3.289   2.666   0.156   0.111 0.48639 NKDKS2
     2510.00  3.9841   3.283   2.664   0.156   0.111 0.48607 NKDKS2
     2520.00  3.9683   3.275   2.658   0.155   0.110 0.48532 NKDKS2
     2530.00  3.9526   3.269   2.654   0.155   0.110 0.48478 NKDKS2
     2540.00  3.9370   3.261   2.650   0.154   0.109 0.48421 NKDKS2
     2550.00  3.9216   3.254   2.644   0.154   0.109 0.48352 NKDKS2
     2560.00  3.9063   3.249   2.639   0.154   0.109 0.48281 NKDKS2
     2570.00  3.8911   3.244   2.634   0.154   0.108 0.48224 NKDKS2
     2580.00  3.8760   3.238   2.631   0.153   0.108 0.48180 NKDKS2
     2590.00  3.8610   3.231   2.626   0.153   0.107 0.48115 NKDKS2
     2600.00  3.8462   3.225   2.625   0.153   0.107 0.48087 NKDKS2
     2610.00  3.8314   3.217   2.620   0.152   0.106 0.48017 NKDKS2
     2620.00  3.8168   3.211   2.613   0.152   0.106 0.47933 NKDKS2
     2630.00  3.8023   3.208   2.607   0.152   0.106 0.47867 NKDKS2
     2640.00  3.7879   3.201   2.606   0.152   0.105 0.47836 NKDKS2
     2650.00  3.7736   3.193   2.602   0.151   0.105 0.47777 NKDKS2
     2660.00  3.7594   3.187   2.596   0.151   0.105 0.47706 NKDKS2
     2670.00  3.7453   3.184   2.593   0.151   0.104 0.47668 NKDKS2
     2680.00  3.7313   3.175   2.588   0.150   0.104 0.47598 NKDKS2
     2690.00  3.7175   3.171   2.583   0.150   0.103 0.47534 NKDKS2
     2700.00  3.7037   3.165   2.579   0.150   0.103 0.47476 NKDKS2
     2710.00  3.6900   3.161   2.576   0.150   0.103 0.47437 NKDKS2
     2720.00  3.6765   3.153   2.572   0.149   0.102 0.47382 NKDKS2
     2730.00  3.6630   3.148   2.567   0.149   0.102 0.47317 NKDKS2
     2740.00  3.6496   3.143   2.562   0.149   0.102 0.47251 NKDKS2
     2750.00  3.6364   3.139   2.561   0.148   0.101 0.47234 NKDKS2
     2760.00  3.6232   3.129   2.557   0.148   0.101 0.47167 NKDKS2
     2770.00  3.6101   3.127   2.550   0.148   0.101 0.47083 NKDKS2
     2780.00  3.5971   3.123   2.550   0.148   0.100 0.47076 NKDKS2
     2790.00  3.5842   3.114   2.547   0.147   0.100 0.47026 NKDKS2
     2800.00  3.5714   3.108   2.542   0.147   0.099 0.46957 NKDKS2
     2810.00  3.5587   3.102   2.538   0.147   0.099 0.46906 NKDKS2
     2820.00  3.5461   3.097   2.533   0.147   0.099 0.46842 NKDKS2
     2830.00  3.5336   3.092   2.529   0.146   0.098 0.46788 NKDKS2
     2840.00  3.5211   3.084   2.527   0.146   0.098 0.46747 NKDKS2
     2850.00  3.5088   3.078   2.519   0.146   0.097 0.46648 NKDKS2
     2860.00  3.4965   3.076   2.515   0.145   0.097 0.46594 NKDKS2
     2870.00  3.4843   3.070   2.511   0.145   0.097 0.46543 NKDKS2
     2880.00  3.4722   3.065   2.507   0.145   0.097 0.46488 NKDKS2
     2890.00  3.4602   3.061   2.505   0.145   0.096 0.46448 NKDKS2
     2900.00  3.4483   3.055   2.501   0.144   0.096 0.46400 NKDKS2
     2910.00  3.4364   3.050   2.496   0.144   0.096 0.46330 NKDKS2
     2920.00  3.4247   3.045   2.493   0.144   0.095 0.46289 NKDKS2
     2930.00  3.4130   3.039   2.488   0.144   0.095 0.46216 NKDKS2
     2940.00  3.4014   3.037   2.486   0.143   0.095 0.46184 NKDKS2
     2950.00  3.3898   3.031   2.482   0.143   0.095 0.46126 NKDKS2
     2960.00  3.3784   3.027   2.478   0.143   0.094 0.46072 NKDKS2
     2970.00  3.3670   3.022   2.477   0.143   0.094 0.46054 NKDKS2
     2980.00  3.3557   3.015   2.474   0.143   0.094 0.46014 NKDKS2
     2990.00  3.3445   3.011   2.469   0.142   0.093 0.45939 NKDKS2
     3000.00  3.3333   3.007   2.467   0.142   0.093 0.45914 NKDKS2
     3010.00  3.3223   3.000   2.464   0.142   0.093 0.45862 NKDKS2
     3020.00  3.3113   2.996   2.460   0.142   0.092 0.45808 NKDKS2
     3030.00  3.3003   2.991   2.459   0.141   0.092 0.45784 NKDKS2
     3040.00  3.2895   2.983   2.453   0.141   0.091 0.45708 NKDKS2
     3050.00  3.2787   2.979   2.450   0.141   0.091 0.45657 NKDKS2
     3060.00  3.2680   2.974   2.445   0.141   0.091 0.45596 NKDKS2
     3070.00  3.2573   2.971   2.442   0.140   0.091 0.45552 NKDKS2
     3080.00  3.2468   2.965   2.440   0.140   0.090 0.45518 NKDKS2
     3090.00  3.2362   2.960   2.436   0.140   0.090 0.45465 NKDKS2
     3100.00  3.2258   2.956   2.435   0.140   0.090 0.45441 NKDKS2
     3110.00  3.2154   2.947   2.430   0.140   0.089 0.45371 NKDKS2
     3120.00  3.2051   2.943   2.423   0.139   0.089 0.45277 NKDKS2
     3130.00  3.1949   2.942   2.421   0.139   0.089 0.45247 NKDKS2
     3140.00  3.1847   2.937   2.422   0.139   0.089 0.45246 NKDKS2
     3150.00  3.1746   2.929   2.420   0.139   0.088 0.45208 NKDKS2
     3160.00  3.1646   2.922   2.414   0.138   0.088 0.45126 NKDKS2
     3170.00  3.1546   2.918   2.409   0.138   0.087 0.45058 NKDKS2
     3180.00  3.1447   2.915   2.406   0.138   0.087 0.45013 NKDKS2
     3190.00  3.1348   2.909   2.406   0.138   0.087 0.45004 NKDKS2
     3200.00  3.1250   2.900   2.399   0.137   0.086 0.44906 NKDKS2
     3210.00  3.1153   2.895   2.395   0.137   0.086 0.44842 NKDKS2
     3220.00  3.1056   2.892   2.388   0.137   0.086 0.44749 NKDKS2
     3230.00  3.0960   2.891   2.387   0.137   0.086 0.44738 NKDKS2
     3240.00  3.0864   2.884   2.384   0.137   0.085 0.44698 NKDKS2
     3250.00  3.0769   2.880   2.380   0.136   0.085 0.44637 NKDKS2
     3260.00  3.0675   2.875   2.376   0.136   0.085 0.44574 NKDKS2
     3270.00  3.0581   2.871   2.373   0.136   0.085 0.44532 NKDKS2
     3280.00  3.0488   2.866   2.369   0.136   0.084 0.44479 NKDKS2
     3290.00  3.0395   2.863   2.368   0.135   0.084 0.44452 NKDKS2
     3300.00  3.0303   2.855   2.364   0.135   0.083 0.44397 NKDKS2
     3310.00  3.0211   2.853   2.360   0.135   0.083 0.44338 NKDKS2
     3320.00  3.0120   2.846   2.359   0.135   0.083 0.44312 NKDKS2
     3330.00  3.0030   2.841   2.354   0.135   0.083 0.44239 NKDKS2
     3340.00  2.9940   2.837   2.350   0.134   0.082 0.44183 NKDKS2
     3350.00  2.9851   2.832   2.346   0.134   0.082 0.44126 NKDKS2
     3360.00  2.9762   2.827   2.343   0.134   0.082 0.44077 NKDKS2
     3370.00  2.9674   2.823   2.339   0.134   0.082 0.44023 NKDKS2
     3380.00  2.9586   2.816   2.336   0.133   0.081 0.43965 NKDKS2
     3390.00  2.9499   2.814   2.330   0.133   0.081 0.43888 NKDKS2
     3400.00  2.9412   2.809   2.328   0.133   0.081 0.43848 NKDKS2
     3410.00  2.9326   2.806   2.324   0.133   0.081 0.43792 NKDKS2
     3420.00  2.9240   2.800   2.323   0.133   0.080 0.43771 NKDKS2
     3430.00  2.9155   2.794   2.318   0.132   0.080 0.43700 NKDKS2
     3440.00  2.9070   2.789   2.312   0.132   0.080 0.43618 NKDKS2
     3450.00  2.8986   2.786   2.307   0.132   0.079 0.43537 NKDKS2
     3460.00  2.8902   2.784   2.303   0.131   0.079 0.43490 NKDKS2
     3470.00  2.8818   2.779   2.301   0.131   0.079 0.43450 NKDKS2
     3480.00  2.8736   2.776   2.297   0.131   0.079 0.43396 NKDKS2
     3490.00  2.8653   2.774   2.295   0.131   0.079 0.43362 NKDKS2
     3500.00  2.8571   2.767   2.293   0.131   0.078 0.43329 NKDKS2
     3510.00  2.8490   2.760   2.287   0.130   0.078 0.43234 NKDKS2
     3520.00  2.8409   2.758   2.283   0.130   0.078 0.43186 NKDKS2
     3530.00  2.8329   2.754   2.281   0.130   0.077 0.43142 NKDKS2
     3540.00  2.8249   2.750   2.276   0.130   0.077 0.43067 NKDKS2
     3550.00  2.8169   2.745   2.272   0.130   0.077 0.43013 NKDKS2
     3560.00  2.8090   2.743   2.268   0.129   0.077 0.42956 NKDKS2
     3570.00  2.8011   2.739   2.267   0.129   0.077 0.42933 NKDKS2
     3580.00  2.7933   2.733   2.262   0.129   0.076 0.42853 NKDKS2
     3590.00  2.7855   2.729   2.258   0.129   0.076 0.42793 NKDKS2
     3600.00  2.7778   2.726   2.252   0.128   0.076 0.42716 NKDKS2
     3610.00  2.7701   2.724   2.250   0.128   0.076 0.42686 NKDKS2
     3620.00  2.7624   2.719   2.246   0.128   0.076 0.42618 NKDKS2
     3630.00  2.7548   2.716   2.242   0.128   0.075 0.42554 NKDKS2
     3640.00  2.7473   2.712   2.239   0.128   0.075 0.42508 NKDKS2
     3650.00  2.7397   2.711   2.236   0.128   0.075 0.42475 NKDKS2
